Entry_Name	Entry	Protein names	Gene Names	Organism	Gene Ontology IDs	Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
TEKT3_HUMAN	Q9BXF9	Tektin-3	TEKT3	Homo sapiens (Human)	GO:0002080; GO:0002081; GO:0005634; GO:0005879; GO:0015630; GO:0030317; GO:0036126; GO:0060271; GO:0060294; GO:0060378; GO:0070062	OG0003471	NEOSPISA	SPISA	1581.516387	1040.216105	1328.909589	0.604663124	0.141650279	4.268704064	1.97E-05	1.16E-04	TRINITY_GG_12063_c4_g1_i5.p2	Lko057S001486	14838	19470	+
RRFM_MOUSE	Q9D6S7	"Ribosome-recycling factor, mitochondrial, RRF (Ribosome-releasing factor, mitochondrial)"	Mrrf	Mus musculus (Mouse)	GO:0005739; GO:0006412; GO:0032790; GO:0043023	OG0004917	NEOSPISA	SPISA	13.00961251	32.39256878	22.0549921	-1.323560267	0.310258682	-4.265989456	1.99E-05	1.17E-04	TRINITY_GG_16707_c0_g1_i5.p1	Lko057S001930	3313676	3325481	-
NA	NA	NA	NA	NA	NA	OG0007397	NEOSPISA	SPISA	119.8304422	186.8237958	151.0940072	-0.639963142	0.149986107	-4.266816146	1.98E-05	1.17E-04	TRINITY_GG_24585_c3_g1_i10.p1	Lko057S007270	273704	308948	-
GNAQ_HOMAM	P91950	Guanine nucleotide-binding protein G(q) subunit alpha (Guanine nucleotide-binding protein alpha-q)	NA	Homarus americanus (American lobster)	GO:0001664; GO:0003924; GO:0005525; GO:0007186; GO:0031683; GO:0046872	OG0004253	NEOSPISA	SPISA	226.8747447	338.1237937	278.7909675	-0.574130258	0.134695771	-4.262422302	2.02E-05	1.19E-04	TRINITY_GG_14394_c0_g1_i31.p1	Lko057S005153	139919	159690	+
PUS7_HUMAN	Q96PZ0	"Pseudouridylate synthase 7 homolog, EC 5.4.99.-"	PUS7 KIAA1897	Homo sapiens (Human)	GO:0001522; GO:0003723; GO:0005634; GO:0006397; GO:0008380; GO:0009982; GO:0017148; GO:0019899; GO:0031119; GO:1902036; GO:1990481; GO:2000380	OG0007879	NEOSPISA	SPISA	19.85887466	48.24399615	33.10526469	-1.286735853	0.30219187	-4.258009502	2.06E-05	1.21E-04	TRINITY_GG_26233_c0_g1_i36.p1	Lko057S005531	172234	181595	+
NA	NA	NA	NA	NA	NA	OG0004197	NEOSPISA	SPISA	159.787431	261.0245673	207.0314279	-0.709928838	0.166822058	-4.255605325	2.08E-05	1.22E-04	TRINITY_GG_14200_c0_g1_i1.p1	Lko057S003751	18146	18706	-
ASTRB_HUMAN	Q3KR37	Protein Aster-B (GRAM domain-containing protein 1B)	GRAMD1B KIAA1201 UNQ3032/PRO9834	Homo sapiens (Human)	GO:0001786; GO:0005789; GO:0005886; GO:0015485; GO:0016020; GO:0016021; GO:0032366; GO:0032934; GO:0042632; GO:0070300; GO:0071397; GO:0120015; GO:0120020; GO:0140268	OG0003253	NEOSPISA	SPISA	18.80110593	45.09185076	31.07012019	-1.286421545	0.302581777	-4.251483871	2.12E-05	1.24E-04	TRINITY_GG_113_c0_g1_i7.p1	Lko057S004314	17900	17995	-
PR38B_MOUSE	Q80SY5	Pre-mRNA-splicing factor 38B	Prpf38b	Mus musculus (Mouse)	GO:0006397; GO:0008380; GO:0071011	OG0005992	NEOSPISA	SPISA	19.32964002	7.110998466	13.6276073	1.429338071	0.336134008	4.252286398	2.12E-05	1.24E-04	TRINITY_GG_20099_c0_g1_i3.p3	Lko057S004512	66637	75620	-
NA	NA	NA	NA	NA	NA	OG0007549	NEOSPISA	SPISA	41.18039858	21.77003466	32.12222875	0.91958794	0.216199372	4.253425578	2.11E-05	1.24E-04	TRINITY_GG_25022_c0_g1_i1.p1	Lko057S002136	81329	82534	+
NA	NA	NA	NA	NA	NA	OG0012583	NEOSPISA	SPISA	271.8549235	152.0120733	215.9282601	0.839358256	0.197418459	4.251670599	2.12E-05	1.24E-04	TRINITY_GG_8492_c0_g1_i22.p1	Lko057S001827	182961	206780	-
PTP1_NPVOP	O10274	"Putative tyrosine-protein phosphatase 1, Protein-tyrosine phosphatase 1, EC 3.1.3.48"	PTP-1 ORF10	Orgyia pseudotsugata multicapsid polyhedrosis virus (OpMNPV)	GO:0004725; GO:0006470; GO:0008138	OG0009265	NEOSPISA	SPISA	841.9734407	570.4996769	715.2856843	0.562078881	0.132252786	4.250034329	2.14E-05	1.25E-04	TRINITY_GG_30748_c0_g2_i11.p1	Lko057S002745	624231	633850	+
NA	NA	NA	NA	NA	NA	OG0003544	NEOSPISA	SPISA	370.9220673	664.788749	508.0598521	-0.841222179	0.198193984	-4.244438513	2.19E-05	1.28E-04	TRINITY_GG_12256_c1_g1_i2.p1	Lko057S000241	73022	78283	+
EHBP1_MOUSE	Q69ZW3	EH domain-binding protein 1	Ehbp1 Kiaa0903	Mus musculus (Mouse)	GO:0005654; GO:0005768; GO:0005815; GO:0005829; GO:0005886; GO:0006897; GO:0015031; GO:0030036; GO:0031941	OG0010350	NEOSPISA	SPISA	209.7244965	314.6976306	258.7119591	-0.587972579	0.138597577	-4.242300556	2.21E-05	1.29E-04	TRINITY_GG_34196_c1_g1_i23.p1	Lko057S000994	915646	931893	+
JING_AEDAE	Q17PR1	Zinc finger protein jing homolog	AAEL000263	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	GO:0005634; GO:0006325; GO:0046872	OG0007223	NEOSPISA	SPISA	239.7161003	150.3499164	198.0118811	0.669858672	0.15792868	4.241526441	2.22E-05	1.30E-04	TRINITY_GG_24120_c0_g1_i4.p1	Lko057S003654	661069	673296	-
NUP85_DANRE	Q6DBY0	Nuclear pore complex protein Nup85 (85 kDa nucleoporin) (Nucleoporin Nup85) (Pericentrin-1)	nup85 pcnt1 zgc:100943	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0006406; GO:0006606; GO:0017056; GO:0031080; GO:0031965; GO:0045893; GO:0072006	OG0005738	NEOSPISA	SPISA	248.1768316	339.7716577	290.9210838	-0.451223483	0.106376512	-4.241758579	2.22E-05	1.30E-04	TRINITY_GG_19559_c3_g1_i3.p1	Lko057S000193	211707	214567	-
VEGFH_ORFN2	P52584	Vascular endothelial growth factor homolog	A2R	Orf virus (strain NZ2) (OV NZ-2)	GO:0005576; GO:0008083; GO:0016020; GO:0051781	OG0007141	NEOSPISA	SPISA	35.85981997	13.9478851	25.63425036	1.362968334	0.32151242	4.239240074	2.24E-05	1.31E-04	TRINITY_GG_23849_c0_g1_i2.p1	Lko057S003541	213307	279519	-
ATG12_RAT	Q2TBJ5	"Ubiquitin-like protein ATG12 (Autophagy-related protein 12, APG12-like)"	Atg12 Apg12l	Rattus norvegicus (Rat)	GO:0000045; GO:0000422; GO:0005654; GO:0005776; GO:0006497; GO:0006501; GO:0006914; GO:0016020; GO:0016236; GO:0032480; GO:0032991; GO:0034045; GO:0034274; GO:0044804; GO:0045087; GO:0045824; GO:0050687; GO:1901096; GO:1904973; GO:1990234	OG0009870	NEOSPISA	SPISA	14.22967093	3.985593121	9.449101285	1.850410628	0.436768315	4.23659539	2.27E-05	1.32E-04	TRINITY_GG_32675_c1_g1_i8.p2	Lko057S001792	1169343	1169837	-
NEP2_DROME	A0A0B4K692	"Neprilysin-2, EC 3.4.24.11 [Cleaved into: Neprilysin-2, soluble form ]"	Nep2 CG9761	Drosophila melanogaster (Fruit fly)	GO:0004175; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008237; GO:0016021; GO:0016485; GO:0046692; GO:0046872	OG0005271	NEOSPISA	SPISA	2528.847773	4651.688307	3519.506689	-0.879350142	0.207558627	-4.236634989	2.27E-05	1.32E-04	TRINITY_GG_17819_c2_g1_i12.p1	Lko057S001278	256249	268055	+
NUDT6_XENLA	P13420	"Nucleoside diphosphate-linked moiety X motif 6, Nudix motif 6, EC 3.6.1.- (Protein GFG)"	nudt6	Xenopus laevis (African clawed frog)	GO:0005634; GO:0005739; GO:0016787	OG0003814	NEOSPISA	SPISA	128.7165451	77.91939838	105.01121	0.725115129	0.171147324	4.236789176	2.27E-05	1.32E-04	TRINITY_GG_12976_c1_g1_i1.p1	Lko057S000415	28398	30047	-
POK_DROME	Q01842	Ets DNA-binding protein pokkuri (Protein anterior open) (Protein yan)	aop pok Yan CG3166	Drosophila melanogaster (Fruit fly)	GO:0000122; GO:0000977; GO:0000978; GO:0000981; GO:0001227; GO:0001709; GO:0003677; GO:0005634; GO:0005654; GO:0005829; GO:0006357; GO:0006897; GO:0007173; GO:0007298; GO:0007391; GO:0007464; GO:0008340; GO:0008406; GO:0008543; GO:0010628; GO:0010629; GO:0019904; GO:0030154; GO:0035155; GO:0035157; GO:0045500; GO:0045677; GO:0045892; GO:0048010; GO:0050767; GO:0055001; GO:0060233; GO:0090090; GO:0090175; GO:0110118; GO:1903688	OG0008966	NEOSPISA	SPISA	245.7426422	444.5051722	338.4984895	-0.855441084	0.201913753	-4.236665761	2.27E-05	1.32E-04	TRINITY_GG_2995_c0_g1_i8.p1	Lko057S001199	120656	133466	+
NA	NA	NA	NA	NA	NA	OG0008287	NEOSPISA	SPISA	387.1381427	246.6943802	321.5977202	0.649734139	0.153409722	4.235286591	2.28E-05	1.33E-04	TRINITY_GG_27519_c0_g1_i3.p1	Lko057S005289	291435	299598	+
NA	NA	NA	NA	NA	NA	OG0012739	NEOSPISA	SPISA	1801.600043	1264.546777	1550.975185	0.510639368	0.120595401	4.234318753	2.29E-05	1.33E-04	TRINITY_GG_907_c1_g1_i7.p1	Lko057S000439	28916	101499	-
NA	NA	NA	NA	NA	NA	OG0006468	NEOSPISA	SPISA	32.96695822	12.86382421	23.58549568	1.376418897	0.32524203	4.231983479	2.32E-05	1.35E-04	TRINITY_GG_21730_c20_g1_i2.p1	Lko057S001137	612613	612957	-
CLP1L_CHICK	Q5ZKJ0	"Lipid scramblase CLPTM1L (Cisplatin resistance-related protein 9, CRR9p) (Cleft lip and palate transmembrane protein 1-like protein, CLPTM1-like protein)"	CLPTM1L RCJMB04_10g15	Gallus gallus (Chicken)	GO:0005789; GO:0006915; GO:0016020; GO:0016021; GO:0017128	OG0003086	NEOSPISA	SPISA	225.4002688	344.9854313	281.2066779	-0.615401415	0.145504404	-4.229434985	2.34E-05	1.36E-04	TRINITY_GG_10872_c0_g2_i15.p2	Lko057S002095	224071	227724	-
SUM1_LYTVA	Q00492	Transcription factor SUM-1 (Sea urchin myogenic factor 1)	SUM-1	Lytechinus variegatus (Green sea urchin) (Echinus variegatus)	GO:0003677; GO:0005634; GO:0006355; GO:0007517; GO:0046983	OG0004346	NEOSPISA	SPISA	41.29939893	79.00812051	58.89680234	-0.923345695	0.218328405	-4.229159721	2.35E-05	1.36E-04	TRINITY_GG_14825_c0_g1_i1.p1	Lko057S000830	363742	403673	-
AASS_BOVIN	A8E657	"Alpha-aminoadipic semialdehyde synthase, mitochondrial (LKR/SDH) [Includes: Lysine ketoglutarate reductase, LKR, LOR, EC 1.5.1.8; Saccharopine dehydrogenase, SDH, EC 1.5.1.9 ]"	AASS	Bos taurus (Bovine)	GO:0004753; GO:0005737; GO:0005739; GO:0006554; GO:0019878; GO:0033512; GO:0047130; GO:0047131	OG0011969	NEOSPISA	SPISA	313.1073077	509.133701	404.5862913	-0.701676638	0.166012819	-4.226641314	2.37E-05	1.37E-04	TRINITY_GG_6498_c2_g1_i3.p1	Lko057S001817	1586133	1645467	-
NA	NA	NA	NA	NA	NA	OG0007211	NEOSPISA	SPISA	161.4098851	233.9890565	195.2801651	-0.53925329	0.127537617	-4.228190094	2.36E-05	1.37E-04	TRINITY_GG_24108_c0_g1_i3.p1	Lko057S003394	448126	461525	+
NA	NA	NA	NA	NA	NA	OG0007326	NEOSPISA	SPISA	2354.263353	1520.389363	1965.122157	0.631090735	0.149305455	4.226843112	2.37E-05	1.37E-04	TRINITY_GG_2441_c2_g1_i5.p1	Lko057S002879	350290	352833	+
NA	NA	NA	NA	NA	NA	OG0010772	NEOSPISA	SPISA	4.767118626	19.55940983	11.67018785	-2.055639872	0.486424475	-4.226020639	2.38E-05	1.38E-04	TRINITY_GG_35384_c0_g1_i1.p1	Lko057S000817	1290807	1304192	-
S2611_BOVIN	Q58DD2	Sodium-independent sulfate anion transporter (Solute carrier family 26 member 11)	SLC26A11	Bos taurus (Bovine)	GO:0005654; GO:0005765; GO:0005783; GO:0005794; GO:0005886; GO:0005887; GO:0008271; GO:0008272; GO:0008509; GO:0015116; GO:0015301; GO:0016021	OG0008658	NEOSPISA	SPISA	56.91260871	113.3829583	83.26543854	-0.993891658	0.235354996	-4.222946925	2.41E-05	1.40E-04	TRINITY_GG_28939_c0_g1_i2.p1	Lko057S000663	682898	700252	+
APP_DROME	A2VEY9	"Palmitoyltransferase app, EC 2.3.1.225 (Protein approximated)"	app CG42318	Drosophila melanogaster (Fruit fly)	GO:0001737; GO:0005783; GO:0005789; GO:0005794; GO:0006612; GO:0007389; GO:0016021; GO:0016324; GO:0018230; GO:0018345; GO:0019706; GO:0045179; GO:0048104	OG0011185	NEOSPISA	SPISA	269.0932447	372.7474124	317.4651897	-0.471253418	0.111771347	-4.216227424	2.48E-05	1.44E-04	TRINITY_GG_4112_c37_g1_i4.p1	Lko057S001006	728678	739199	-
MED30_AEDAE	Q172Y1	Mediator of RNA polymerase II transcription subunit 30 (Mediator complex subunit 30)	MED30 AAEL007230	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	GO:0005634	OG0009191	NEOSPISA	SPISA	159.9733279	113.9291388	138.4860397	0.487269889	0.115605925	4.214921418	2.50E-05	1.44E-04	TRINITY_GG_3055_c0_g1_i36.p1	Lko057S002009	64978	80906	-
NA	NA	NA	NA	NA	NA	OG0005789	NEOSPISA	SPISA	786.6063898	554.307644	678.2003085	0.504530828	0.119709901	4.214612361	2.50E-05	1.44E-04	TRINITY_GG_1961_c0_g1_i3.p1	Lko057S000679	222162	224967	-
NA	NA	NA	NA	NA	NA	OG0006826	NEOSPISA	SPISA	126.7086363	210.6925679	165.9011377	-0.735155828	0.174429329	-4.21463427	2.50E-05	1.44E-04	TRINITY_GG_22985_c0_g1_i1.p1	Lko057S000262	27658	117847	+
CE087_XENLA	Q5XG50	UPF0547 protein C16orf87 homolog	NA	Xenopus laevis (African clawed frog)	NA	OG0009006	NEOSPISA	SPISA	88.85455308	128.7759884	107.4845562	-0.537766184	0.127627294	-4.213567238	2.51E-05	1.45E-04	TRINITY_GG_3002_c0_g1_i40.p2	Lko057S001462	33421	34070	+
NA	NA	NA	NA	NA	NA	OG0009001	NEOSPISA	SPISA	7.602717447	26.5129009	16.42746973	-1.786536018	0.423928483	-4.214239171	2.51E-05	1.45E-04	TRINITY_GG_30026_c1_g2_i5.p1	Lko057S012304	78146	96040	-
BTG4_MOUSE	O70552	Protein BTG4 (BTG family member 4) (Protein PC3b)	Btg4 Pc3b	Mus musculus (Mouse)	GO:0003730; GO:0005634; GO:0005737; GO:0008285; GO:0045930; GO:0160021	OG0012533	NEOSPISA	SPISA	113.6738807	188.26809	148.4845117	-0.728687031	0.173027272	-4.211399881	2.54E-05	1.46E-04	TRINITY_GG_8302_c2_g1_i2.p1	Lko057S002957	33052	40261	-
LRC23_BOVIN	Q32KP2	Leucine-rich repeat-containing protein 23	LRRC23	Bos taurus (Bovine)	NA	OG0009102	NEOSPISA	SPISA	310.755795	192.1412466	255.4023391	0.693014226	0.164534277	4.211974791	2.53E-05	1.46E-04	TRINITY_GG_3033_c12_g1_i1.p1	Lko057S003170	618366	619451	-
NA	NA	NA	NA	NA	NA	OG0010544	NEOSPISA	SPISA	1138.055856	842.4634876	1000.11275	0.433585833	0.102956226	4.211360985	2.54E-05	1.46E-04	TRINITY_GG_34850_c0_g1_i15.p1	Lko057S000160	24716	27183	-
RD23B_MOUSE	P54728	"UV excision repair protein RAD23 homolog B, HR23B, mHR23B (XP-C repair-complementing complex 58 kDa protein, p58)"	Rad23b Mhr23b	Mus musculus (Mouse)	GO:0000502; GO:0000976; GO:0000978; GO:0003684; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006289; GO:0006974; GO:0007283; GO:0031593; GO:0032434; GO:0043130; GO:0043161; GO:0048568; GO:0061629; GO:0070628; GO:0071942; GO:0098761; GO:0140612	OG0003303	NEOSPISA	SPISA	706.5962117	857.5278975	777.0309984	-0.278404727	0.066150987	-4.208625409	2.57E-05	1.48E-04	TRINITY_GG_11521_c0_g1_i18.p1	Lko057S008002	306322	307575	-
HLF_RAT	Q64709	Hepatic leukemia factor	Hlf	Rattus norvegicus (Rat)	GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0006357; GO:0035914; GO:0043565; GO:0045944; GO:0048511; GO:0090575; GO:1990837	OG0010123	NEOSPISA	SPISA	13.08948782	32.52612315	22.15991764	-1.301004707	0.309417123	-4.204695252	2.61E-05	1.50E-04	TRINITY_GG_33525_c0_g1_i2.p1	Lko057S005668	7713	14502	-
NA	NA	NA	NA	NA	NA	OG0006490	NEOSPISA	SPISA	579.0910721	877.9138142	718.5416851	-0.600706102	0.142825794	-4.20586566	2.60E-05	1.50E-04	TRINITY_GG_21817_c0_g1_i13.p1	Lko057S002875	166983	217843	-
NA	NA	NA	NA	NA	NA	OG0007748	NEOSPISA	SPISA	111.0050375	62.86127969	88.53795053	0.824090614	0.19600544	4.204427257	2.62E-05	1.50E-04	TRINITY_GG_25822_c2_g1_i63.p3	Lko057S000863	97680	98795	-
LIN52_CHICK	Q5ZJQ3	Protein lin-52 homolog	LIN52 RCJMB04_16g11	Gallus gallus (Chicken)	GO:0006355; GO:0070176	OG0012648	NEOSPISA	SPISA	6.719437682	23.17060986	14.39665136	-1.74035588	0.414405306	-4.19964671	2.67E-05	1.53E-04	TRINITY_GG_8749_c3_g1_i5.p1	Lko057S000838	49550	56559	+
NA	NA	NA	NA	NA	NA	OG0012008	NEOSPISA	SPISA	7397.438994	5291.096402	6414.479118	0.483437453	0.115091092	4.200476723	2.66E-05	1.53E-04	TRINITY_GG_6557_c1_g1_i3.p1	Lko057S002337	175406	221605	+
MFS12_CANLF	F1PZV2	Major facilitator superfamily domain-containing protein 12	MFSD12	Canis lupus familiaris (Dog) (Canis familiaris)	GO:0005764; GO:0005765; GO:0005887; GO:0008643; GO:0015293; GO:0033162; GO:0033229; GO:0042438; GO:0043474; GO:0048021; GO:0071702; GO:1903712	OG0003875	NEOSPISA	SPISA	6.260371457	18.36232938	11.90795182	-1.579777069	0.37663539	-4.194446702	2.74E-05	1.57E-04	TRINITY_GG_13201_c2_g1_i8.p2	Lko057S001925	447257	469941	-
XPO1_MOUSE	Q6P5F9	"Exportin-1, Exp1 (Chromosome region maintenance 1 protein homolog)"	Xpo1 Crm1	Mus musculus (Mouse)	GO:0000054; GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0006913; GO:0010824; GO:0015030; GO:0019904; GO:0031267; GO:0031965; GO:0032434; GO:0032991; GO:0034504; GO:0042176; GO:0042254; GO:0043231; GO:0046825; GO:0051028; GO:1990904	OG0004925	NEOSPISA	SPISA	0.50643912	6.39426477	3.25409109	-3.471439156	0.827901928	-4.193056013	2.75E-05	1.58E-04	TRINITY_GG_16730_c0_g1_i9.p2	Lko057S004827	143553	146929	-
NA	NA	NA	NA	NA	NA	OG0004208	NEOSPISA	SPISA	10371.78831	7354.533855	8963.736233	0.49597218	0.118378429	4.189717555	2.79E-05	1.60E-04	TRINITY_GG_14261_c5_g1_i2.p1	Lko057S000071	1594	10382	+
MMSA_AEDAE	Q17M80	"Probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial, MMSDH, Malonate-semialdehyde dehydrogenase [acylating], EC 1.2.1.18, EC 1.2.1.27"	AAEL001134	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	GO:0004491; GO:0005739; GO:0006573; GO:0018478; GO:0019859; GO:0102662	OG0007557	NEOSPISA	SPISA	207.3265148	409.6234429	301.7317479	-0.981669629	0.234499898	-4.186226245	2.84E-05	1.62E-04	TRINITY_GG_25061_c0_g1_i2.p1	Lko057S005332	46082	61607	-
NA	NA	NA	NA	NA	NA	OG0005092	NEOSPISA	SPISA	3868.390822	2774.767285	3358.033171	0.479414886	0.114570007	4.184471116	2.86E-05	1.63E-04	TRINITY_GG_17245_c0_g1_i6.p1	Lko057S001432	876973	888780	+
NA	NA	NA	NA	NA	NA	OG0010961	NEOSPISA	SPISA	295.6119148	521.8957908	401.2110569	-0.820272164	0.195982594	-4.185433754	2.85E-05	1.63E-04	TRINITY_GG_35973_c1_g1_i7.p1	Lko057S000793	159885	176999	-
NA	NA	NA	NA	NA	NA	OG0004854	NEOSPISA	SPISA	137.1903477	84.29886174	112.5076542	0.706625253	0.168958246	4.182247791	2.89E-05	1.65E-04	TRINITY_GG_16469_c0_g1_i1.p1	Lko057S014942	5745	19568	-
NA	NA	NA	NA	NA	NA	OG0008904	NEOSPISA	SPISA	141.4181623	236.7179233	185.8913841	-0.74027333	0.177086566	-4.180290724	2.91E-05	1.66E-04	TRINITY_GG_29786_c0_g1_i1.p1	Lko057S004693	2833	3808	+
LARP6_HUMAN	Q9BRS8	"La-related protein 6 (Acheron, Achn) (La ribonucleoprotein domain family member 6)"	LARP6	Homo sapiens (Human)	GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0005844; GO:0006396; GO:0017022; GO:0032967; GO:0035613; GO:0045727; GO:0048027; GO:1902416; GO:1990825; GO:1990904	OG0007292	NEOSPISA	SPISA	156.8263952	253.0277854	201.7203773	-0.69044067	0.165202098	-4.179369864	2.92E-05	1.67E-04	TRINITY_GG_24348_c2_g1_i1.p1	Lko057S004591	627045	628556	+
RBBP5_DROME	Q9VPH8	Retinoblastoma-binding protein 5 homolog	Rbbp5 CG5585	Drosophila melanogaster (Fruit fly)	GO:0006325; GO:0044665; GO:0044666; GO:0048188; GO:0051568	OG0007484	NEOSPISA	SPISA	294.1607334	383.8953799	336.0369018	-0.385147857	0.092157446	-4.179237516	2.92E-05	1.67E-04	TRINITY_GG_2494_c0_g1_i3.p1	Lko057S000552	464097	470371	-
T23O_TRICA	Q95NN1	"Tryptophan 2,3-dioxygenase, TDO, EC 1.13.11.11 (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase, TO, TRPO) (Tryptophan pyrrolase) (Tryptophanase)"	NA	Tribolium castaneum (Red flour beetle)	GO:0004833; GO:0006727; GO:0019441; GO:0020037; GO:0046872	OG0003500	NEOSPISA	SPISA	98.97254328	175.3040831	134.5939285	-0.826115834	0.197657002	-4.179542471	2.92E-05	1.67E-04	TRINITY_GG_12115_c1_g1_i1.p1	Lko057S023011	4367	4416	+
NA	NA	NA	NA	NA	NA	OG0004567	NEOSPISA	SPISA	40.25595481	17.6009745	29.68363067	1.19920459	0.287400234	4.172594343	3.01E-05	1.71E-04	TRINITY_GG_1554_c0_g1_i23.p1	Lko057S007149	97880	118056	-
LAR4_DROME	Q9I7T7	La-related protein Larp4B (La ribonucleoprotein domain family member Larp4B)	Larp4B CG11505	Drosophila melanogaster (Fruit fly)	GO:0003723; GO:0003730; GO:0005829; GO:0010494; GO:0017148; GO:0030308; GO:0045727	OG0003138	NEOSPISA	SPISA	99.90777222	156.5094406	126.3218841	-0.645767277	0.154812707	-4.171280844	3.03E-05	1.72E-04	TRINITY_GG_11064_c0_g1_i12.p1	Lko057S001641	116905	163678	+
NA	NA	NA	NA	NA	NA	OG0008061	NEOSPISA	SPISA	120.3609769	200.5834342	157.7981236	-0.737941738	0.176897231	-4.171584454	3.02E-05	1.72E-04	TRINITY_GG_26786_c1_g1_i9.p1	Lko057S005571	30318	69455	-
ATMIN_MOUSE	Q6P9S1	"ATM interactor (ATM/ATR-substrate CHK2-interacting zinc finger protein, ASCIZ)"	Atmin Kiaa0431	Mus musculus (Mouse)	GO:0000976; GO:0000981; GO:0001228; GO:0005634; GO:0006357; GO:0006974; GO:0010628; GO:0016604; GO:0044458; GO:0045893; GO:0045944; GO:0046872; GO:0070840; GO:1902857	OG0003664	NEOSPISA	SPISA	271.1237231	183.3164375	230.1469898	0.564440121	0.135406788	4.168477305	3.07E-05	1.74E-04	TRINITY_GG_12581_c4_g1_i4.p1	Lko057S001617	353023	355890	-
NA	NA	NA	NA	NA	NA	OG0005460	NEOSPISA	SPISA	83.43710874	41.36732053	63.80454091	1.020431637	0.244750384	4.16927491	3.06E-05	1.74E-04	TRINITY_GG_18460_c0_g2_i4.p1	Lko057S003992	498964	520246	+
TMTC3_DROME	Q7K4B6	"Protein O-mannosyl-transferase Tmtc3, EC 2.4.1.109 (Transmembrane and TPR repeat-containing protein 3)"	Tmtc3 CG4050	Drosophila melanogaster (Fruit fly)	GO:0000030; GO:0004169; GO:0005783; GO:0016021; GO:0035269	OG0005485	NEOSPISA	SPISA	56.69353811	23.44947372	41.1796414	1.26662284	0.304147403	4.164503229	3.12E-05	1.77E-04	TRINITY_GG_18604_c0_g4_i4.p1	Lko057S000517	558246	568408	-
NA	NA	NA	NA	NA	NA	OG0009538	NEOSPISA	SPISA	3946.976706	2949.824977	3481.639233	0.420097814	0.100888937	4.163963139	3.13E-05	1.77E-04	TRINITY_GG_31643_c0_g1_i2.p1	Lko057S000534	835425	891427	-
NA	NA	NA	NA	NA	NA	OG0010941	NEOSPISA	SPISA	14.46808747	34.5322215	23.83135002	-1.241384814	0.298147038	-4.16366643	3.13E-05	1.78E-04	TRINITY_GG_35857_c1_g1_i1.p1	Lko057S010963	21020	21139	+
NA	NA	NA	NA	NA	NA	OG0010058	NEOSPISA	SPISA	1002.237894	663.9837274	844.3859495	0.594481259	0.142831915	4.16210382	3.15E-05	1.79E-04	TRINITY_GG_33411_c7_g1_i5.p1	Lko057S000691	222081	223103	-
NA	NA	NA	NA	NA	NA	OG0006201	NEOSPISA	SPISA	279.7135443	191.651846	238.6180851	0.54357398	0.13059692	4.162226641	3.15E-05	1.79E-04	TRINITY_GG_20797_c1_g1_i1.p1	Lko057S001094	1104512	1106182	-
NA	NA	NA	NA	NA	NA	OG0010413	NEOSPISA	SPISA	75.90467667	46.7169826	62.28375277	0.695379104	0.167159295	4.159978683	3.18E-05	1.80E-04	TRINITY_GG_34408_c2_g2_i2.p1	Lko057S001864	154151	156361	-
AOFH_MYCBO	P63534	"Putative flavin-containing monoamine oxidase AofH, EC 1.4.3.-"	aofH BQ2027_MB3195	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	GO:0016491	OG0005818	NEOSPISA	SPISA	210.3684387	118.9184507	167.6917776	0.823184572	0.198127052	4.154831786	3.26E-05	1.84E-04	TRINITY_GG_1966_c0_g1_i10.p1	Lko057S000834	135250	141966	-
NA	NA	NA	NA	NA	NA	OG0012773	NEOSPISA	SPISA	39.05009429	16.94143837	28.73272153	1.214182027	0.292261962	4.15443056	3.26E-05	1.84E-04	TRINITY_GG_9155_c1_g1_i1.p1	Lko057S000683	754075	812427	+
NA	NA	NA	NA	NA	NA	OG0008889	NEOSPISA	SPISA	206.7902874	130.5179018	171.1965075	0.663457855	0.159742721	4.153290042	3.28E-05	1.85E-04	TRINITY_GG_29727_c0_g1_i12.p1	Lko057S000725	129659	134254	+
NA	NA	NA	NA	NA	NA	OG0006174	NEOSPISA	SPISA	119.812293	225.5643627	169.1632589	-0.914380431	0.220195452	-4.152585448	3.29E-05	1.86E-04	TRINITY_GG_20754_c2_g1_i16.p1	Lko057S001293	310709	334200	-
