Entry_Name	Entry	Protein names	Gene Names	Organism	Gene Ontology IDs	Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
NA	NA	NA	NA	NA	NA	OG0005809	KOHALENSIS	PARANIGRA	30.2724226	55.59737951	42.93490106	-0.870201428	0.200070236	-4.349479699	1.36E-05	9.04E-05	TRINITY_GG_19638_c0_g1_i32.p2	Lko057S003448	35154	45816	-
NA	NA	NA	NA	NA	NA	OG0009535	KOHALENSIS	PARANIGRA	131.0416305	89.48368618	110.2626584	0.55291992	0.127116105	4.349723587	1.36E-05	9.04E-05	TRINITY_GG_31638_c0_g2_i1.p2	Lko057S000438	6215	12784	-
VAV_DROME	Q9NHV9	"Protein vav, DroVav, dVAV"	Vav CG7893	Drosophila melanogaster (Fruit fly)	GO:0001745; GO:0005085; GO:0005737; GO:0005829; GO:0007173; GO:0007298; GO:0007391; GO:0007409; GO:0007411; GO:0007417; GO:0007424; GO:0007520; GO:0016477; GO:0031532; GO:0035011; GO:0042059; GO:0043087; GO:0046872; GO:0048010; GO:0051179; GO:0070374; GO:0072499; GO:0090630; GO:1903391; GO:2000251	OG0011817	KOHALENSIS	PARANIGRA	124.460573	83.49029291	103.975433	0.57167936	0.131455142	4.348855053	1.37E-05	9.06E-05	TRINITY_GG_5984_c5_g1_i2.p1	Lko057S003881	176487	191275	+
OPSD_SPHSP	P35362	"Rhodopsin, Opsin"	NA	Sphodromantis sp. (Mantis)	GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881; GO:0016021	OG0003326	KOHALENSIS	PARANIGRA	6552.912187	12626.99737	9589.954776	-0.946299391	0.217656164	-4.347680186	1.38E-05	9.10E-05	TRINITY_GG_11617_c1_g1_i4.p1	Lko057S001649	1031465	1039686	-
NA	NA	NA	NA	NA	NA	OG0007764	KOHALENSIS	PARANIGRA	140.7905031	86.4716516	113.6310773	0.699375307	0.160887114	4.346993923	1.38E-05	9.13E-05	TRINITY_GG_2584_c0_g1_i4.p1	Lko057S014123	22942	58760	+
NA	NA	NA	NA	NA	NA	OG0011537	KOHALENSIS	PARANIGRA	7.708593365	27.21517655	17.46188496	-1.829017051	0.420852572	-4.345980454	1.39E-05	9.16E-05	TRINITY_GG_5041_c3_g1_i12.p1	Lko057S001680	44223	47902	-
NA	NA	NA	NA	NA	NA	OG0007939	KOHALENSIS	PARANIGRA	22.4752872	43.99301606	33.23415163	-0.967593216	0.222710019	-4.344632627	1.40E-05	9.21E-05	TRINITY_GG_26513_c0_g1_i84.p3	Lko057S003495	24653	34155	-
NA	NA	NA	NA	NA	NA	OG0007050	KOHALENSIS	PARANIGRA	148.7665895	98.37142316	123.5690063	0.594812437	0.136914931	4.344394244	1.40E-05	9.22E-05	TRINITY_GG_23601_c1_g1_i6.p1	Lko057S002410	914378	933948	-
NUD16_HOMVI	P0DKY8	"U8 snoRNA-decapping enzyme, EC 3.6.1.62 (IDP phosphatase, IDPase, EC 3.6.1.64) (Inosine diphosphate phosphatase) (Nucleoside diphosphate-linked moiety X motif 16, Nudix motif 16) (m7GpppN-mRNA hydrolase)"	NUDT16	Homalodisca vitripennis (Glassy-winged sharpshooter) (Homalodisca coagulata)	GO:0000166; GO:0003723; GO:0005654; GO:0005730; GO:0005737; GO:0009117; GO:0046872; GO:0097383; GO:1990003	OG0011495	KOHALENSIS	PARANIGRA	603.0307287	429.884916	516.4578223	0.490420936	0.113082345	4.336847959	1.45E-05	9.53E-05	TRINITY_GG_5003_c4_g1_i3.p1	Lko057S004909	1129908	1130489	-
ACH1_CAEEL	P48180	Acetylcholine receptor subunit alpha-type acr-16	acr-16 Ce21 F25G6.3	Caenorhabditis elegans	GO:0004888; GO:0005231; GO:0005887; GO:0007165; GO:0007268; GO:0022848; GO:0030594; GO:0034220; GO:0042391; GO:0042995; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:0070161; GO:1904315	OG0011626	KOHALENSIS	PARANIGRA	6.202109814	20.10481033	13.15346007	-1.687772058	0.389768555	-4.330190411	1.49E-05	9.82E-05	TRINITY_GG_5326_c1_g1_i3.p1	Lko057S001865	575012	604596	+
SYM1_CANGA	Q6FXJ3	Protein SYM1	SYM1 CAGL0B03465g	Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65) (Yeast) (Torulopsis glabrata)	GO:0005743; GO:0006067; GO:0016021	OG0006969	KOHALENSIS	PARANIGRA	44.72679381	80.99790431	62.86234906	-0.848565178	0.196037152	-4.328593682	1.50E-05	9.88E-05	TRINITY_GG_23407_c1_g1_i5.p1	Lko057S000644	240567	273066	+
NA	NA	NA	NA	NA	NA	OG0007070	KOHALENSIS	PARANIGRA	86.08349568	150.0544319	118.0689638	-0.805768279	0.18627544	-4.325681797	1.52E-05	1.00E-04	TRINITY_GG_23641_c4_g1_i1.p1	Lko057S001319	1301393	1302673	+
NA	NA	NA	NA	NA	NA	OG0003710	KOHALENSIS	PARANIGRA	108.4983916	70.5034939	89.50094274	0.619309124	0.143248949	4.323306597	1.54E-05	1.01E-04	TRINITY_GG_1271_c3_g1_i3.p1	Lko057S005607	177437	184021	+
CUA1_DROME	Q26416	Adult cuticle protein 1 (dACP-1)	Acp1 CG7216	Drosophila melanogaster (Fruit fly)	GO:0008012; GO:0008365	OG0003300	KOHALENSIS	PARANIGRA	15.22903989	66.38301162	40.80602576	-2.12691941	0.492136388	-4.321808881	1.55E-05	1.02E-04	TRINITY_GG_11507_c0_g1_i2.p3	Lko057S008553	245305	246927	+
NA	NA	NA	NA	NA	NA	OG0003030	KOHALENSIS	PARANIGRA	54.23984105	28.0962562	41.16804862	0.943651827	0.218499613	4.31878031	1.57E-05	1.03E-04	TRINITY_GG_10682_c0_g1_i2.p1	Lko057S007487	94742	94860	-
NA	NA	NA	NA	NA	NA	OG0006020	KOHALENSIS	PARANIGRA	1.846420336	10.00712643	5.926773385	-2.444281399	0.566071728	-4.317971167	1.57E-05	1.03E-04	TRINITY_GG_20252_c4_g2_i5.p1	Lko057S000082	450245	451889	-
EIF3K_BOMMO	Q1HPS4	"Eukaryotic translation initiation factor 3 subunit K, eIF3k (eIF-3 p25)"	NA	Bombyx mori (Silk moth)	GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0006446; GO:0016282; GO:0033290; GO:0043022	OG0007660	KOHALENSIS	PARANIGRA	127.892357	181.2599029	154.57613	-0.503392672	0.116628968	-4.316189029	1.59E-05	1.04E-04	TRINITY_GG_25543_c1_g2_i12.p1	Lko057S000660	138116	171594	-
NA	NA	NA	NA	NA	NA	OG0004203	KOHALENSIS	PARANIGRA	423.3694779	576.0355861	499.702532	-0.442505625	0.102504245	-4.316949246	1.58E-05	1.04E-04	TRINITY_GG_14243_c0_g1_i15.p2	Lko057S000137	968633	969763	+
PIGG_HUMAN	Q5H8A4	"GPI ethanolamine phosphate transferase 2, EC 2.-.-.- (GPI7 homolog, hGPI7) (Phosphatidylinositol-glycan biosynthesis class G protein, PIG-G)"	PIGG GPI7 UNQ1930/PRO4405	Homo sapiens (Human)	GO:0005783; GO:0005789; GO:0006506; GO:0016020; GO:0016254; GO:0016780; GO:0030176; GO:0051267	OG0005383	KOHALENSIS	PARANIGRA	126.5744004	71.94883389	99.26161715	0.814555173	0.189145015	4.306511452	1.66E-05	1.09E-04	TRINITY_GG_18262_c0_g1_i18.p1	Lko057S000238	2714602	2728053	+
EXOSX_MOUSE	P56960	"Exosome component 10, EC 3.1.13.- (Autoantigen PM/Scl 2 homolog) (Polymyositis/scleroderma autoantigen 2 homolog)"	Exosc10 Pmscl2	Mus musculus (Mouse)	GO:0000166; GO:0000175; GO:0000176; GO:0000177; GO:0000178; GO:0000184; GO:0000460; GO:0000467; GO:0000791; GO:0000956; GO:0003727; GO:0004532; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006396; GO:0006401; GO:0009048; GO:0032211; GO:0071028; GO:0071034; GO:0071035; GO:0071036; GO:0071037; GO:0071038; GO:0071039; GO:0071040; GO:0071044; GO:0071051; GO:0101019; GO:1904872	OG0006867	KOHALENSIS	PARANIGRA	247.5188119	342.9600311	295.2394215	-0.470214781	0.109376589	-4.299044113	1.72E-05	1.12E-04	TRINITY_GG_23055_c0_g1_i7.p1	Lko057S004257	10901	16046	+
M2OM_CAEEL	P90992	"Mitochondrial 2-oxoglutarate/malate carrier protein, alpha-oxoglutarate carrier (Mitochondrial solute carrier 1, MISC-1)"	misc-1 B0432.4	Caenorhabditis elegans	GO:0005739; GO:0005743; GO:0008272; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015297; GO:0015709; GO:0015729; GO:0016021; GO:0022857; GO:0035435; GO:0071422; GO:0071423	OG0009745	KOHALENSIS	PARANIGRA	471.2263243	363.5278717	417.377098	0.374019061	0.086973401	4.300384428	1.71E-05	1.12E-04	TRINITY_GG_32202_c0_g1_i9.p1	Lko057S005490	16355	17797	-
ELG_DROME	Q04688	"DNA-binding protein Ets97D, D-elg"	Ets97D elg CG6338	Drosophila melanogaster (Fruit fly)	GO:0000820; GO:0000981; GO:0005634; GO:0006357; GO:0009267; GO:0010821; GO:0030154; GO:0043565; GO:0045944; GO:1903862	OG0010134	KOHALENSIS	PARANIGRA	263.5519034	339.8688655	301.7103844	-0.362725136	0.084431011	-4.296112646	1.74E-05	1.13E-04	TRINITY_GG_33539_c4_g1_i7.p1	Lko057S009266	239671	250873	-
NA	NA	NA	NA	NA	NA	OG0007347	KOHALENSIS	PARANIGRA	10.29591707	27.93640134	19.11615921	-1.442649642	0.335694766	-4.297504123	1.73E-05	1.13E-04	TRINITY_GG_24522_c2_g1_i11.p1	Lko057S001661	135810	137734	+
NA	NA	NA	NA	NA	NA	OG0012741	KOHALENSIS	PARANIGRA	185.0883425	104.4394293	144.7638859	0.826385768	0.192268838	4.298074393	1.72E-05	1.13E-04	TRINITY_GG_9091_c0_g1_i1.p1	Lko057S005879	94915	95398	-
NA	NA	NA	NA	NA	NA	OG0006169	KOHALENSIS	PARANIGRA	40.23093211	76.28328937	58.25711074	-0.92060675	0.214289612	-4.296086684	1.74E-05	1.13E-04	TRINITY_GG_2072_c0_g1_i21.p1	Lko057S006796	28379	29394	-
GALT9_DROME	Q8MRC9	"Putative polypeptide N-acetylgalactosaminyltransferase 9, pp-GaNTase 9, EC 2.4.1.41 (Protein-UDP acetylgalactosaminyltransferase 9) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 9)"	Pgant9 CG30463	Drosophila melanogaster (Fruit fly)	GO:0000139; GO:0004653; GO:0005794; GO:0005829; GO:0006493; GO:0016021; GO:0019953; GO:0030246; GO:0031985; GO:0046872	OG0005126	KOHALENSIS	PARANIGRA	476.5071419	359.5383439	418.0227429	0.406615965	0.094667701	4.295192154	1.75E-05	1.14E-04	TRINITY_GG_17352_c1_g1_i50.p2	Lko057S008073	231872	355127	+
NA	NA	NA	NA	NA	NA	OG0010292	KOHALENSIS	PARANIGRA	128.2604417	56.61374605	92.4370939	1.179162238	0.274594676	4.294191916	1.75E-05	1.14E-04	TRINITY_GG_34022_c8_g1_i2.p1	Lko057S003111	702414	725500	-
NA	NA	NA	NA	NA	NA	OG0008809	KOHALENSIS	PARANIGRA	40.04208981	147.5867015	93.81439567	-1.883510238	0.43878293	-4.292578653	1.77E-05	1.15E-04	TRINITY_GG_29463_c2_g1_i2.p1	Lko057S003888	53840	59734	+
NA	NA	NA	NA	NA	NA	OG0004485	KOHALENSIS	PARANIGRA	96.20312628	52.81898852	74.5110574	0.873390284	0.203544436	4.290907198	1.78E-05	1.16E-04	TRINITY_GG_15305_c0_g1_i61.p2	Lko057S000312	26362	65591	-
NA	NA	NA	NA	NA	NA	OG0010024	KOHALENSIS	PARANIGRA	124.5840175	88.5870819	106.5855497	0.490080727	0.114232262	4.290212932	1.79E-05	1.16E-04	TRINITY_GG_3330_c1_g1_i19.p1	Lko057S000093	156544	185590	+
NA	NA	NA	NA	NA	NA	OG0010498	KOHALENSIS	PARANIGRA	340.7069302	239.4247018	290.065816	0.512960818	0.119687067	4.28585	1.82E-05	1.18E-04	TRINITY_GG_34688_c0_g1_i45.p1	Lko057S003923	612330	621740	+
CNO11_RAT	B0BNA9	CCR4-NOT transcription complex subunit 11	Cnot11	Rattus norvegicus (Rat)	GO:0005634; GO:0005737; GO:0006402; GO:0017148; GO:0030014; GO:0031047	OG0011994	KOHALENSIS	PARANIGRA	227.7283263	157.9825252	192.8554257	0.530949136	0.124078819	4.279127897	1.88E-05	1.22E-04	TRINITY_GG_6524_c0_g1_i7.p2	Lko057S001990	554603	560276	+
NA	NA	NA	NA	NA	NA	OG0005906	KOHALENSIS	PARANIGRA	122.2032114	76.55500932	99.37911034	0.677624822	0.158492557	4.275436248	1.91E-05	1.24E-04	TRINITY_GG_19863_c0_g1_i1.p1	Lko057S003222	492582	494456	+
SARM1_DROME	Q6IDD9	"NAD(+) hydrolase sarm1, NADase sarm1, EC 3.2.2.6 (Sterile alpha and TIR motif-containing protein 1) (Tir-1 homolog)"	Sarm Ect4 CG43119	Drosophila melanogaster (Fruit fly)	GO:0003953; GO:0005737; GO:0007165; GO:0019677; GO:0030424; GO:0030425; GO:0034128; GO:0035591; GO:0043005; GO:0043025; GO:0045087; GO:0048678; GO:0050135; GO:0051607; GO:0061809; GO:1901214	OG0012699	KOHALENSIS	PARANIGRA	307.3027206	429.8854056	368.5940631	-0.486736099	0.113943988	-4.271713743	1.94E-05	1.26E-04	TRINITY_GG_8977_c2_g1_i6.p1	Lko057S002699	753678	764728	+
NA	NA	NA	NA	NA	NA	OG0008070	KOHALENSIS	PARANIGRA	22.5526293	44.20227388	33.37745159	-0.96930784	0.22694154	-4.271178551	1.94E-05	1.26E-04	TRINITY_GG_26865_c0_g1_i6.p1	Lko057S000468	38270	88454	-
NA	NA	NA	NA	NA	NA	OG0008346	KOHALENSIS	PARANIGRA	4.443732671	19.20897115	11.82635191	-2.12582001	0.497650723	-4.271710886	1.94E-05	1.26E-04	TRINITY_GG_27763_c0_g1_i1.p1	Lko057S010084	4338	7488	-
NA	NA	NA	NA	NA	NA	OG0004314	KOHALENSIS	PARANIGRA	21.90532424	44.82361711	33.36447068	-1.039648193	0.24362515	-4.267409142	1.98E-05	1.28E-04	TRINITY_GG_1466_c0_g1_i34.p1	Lko057S002046	62108	100066	-
NA	NA	NA	NA	NA	NA	OG0003630	KOHALENSIS	PARANIGRA	98.9096623	64.48537408	81.69751819	0.625083151	0.146531087	4.265873971	1.99E-05	1.29E-04	TRINITY_GG_12414_c0_g1_i1.p1	Lko057S005610	24888	25283	-
NA	NA	NA	NA	NA	NA	OG0011557	KOHALENSIS	PARANIGRA	616.0860809	851.2114324	733.6487566	-0.465236803	0.10905004	-4.266268964	1.99E-05	1.29E-04	TRINITY_GG_509_c1_g1_i3.p2	Lko057S004715	191108	202897	+
NA	NA	NA	NA	NA	NA	OG0003280	KOHALENSIS	PARANIGRA	150.7103977	222.1333476	186.4218727	-0.561142448	0.131946533	-4.252801756	2.11E-05	1.36E-04	TRINITY_GG_11437_c0_g1_i6.p1	Lko057S003112	279307	306466	+
RCOR3_HUMAN	Q9P2K3	REST corepressor 3	RCOR3 KIAA1343	Homo sapiens (Human)	GO:0000118; GO:0003714; GO:0005654; GO:0005667; GO:0005829; GO:0006357; GO:0016575; GO:0045892	OG0010140	KOHALENSIS	PARANIGRA	168.489184	119.8988688	144.1940264	0.488864997	0.11496639	4.252242739	2.12E-05	1.37E-04	TRINITY_GG_33596_c1_g1_i9.p1	Lko057S000532	332411	367919	+
NA	NA	NA	NA	NA	NA	OG0011787	KOHALENSIS	PARANIGRA	698.3599709	511.4322102	604.8960905	0.449954578	0.105818563	4.252132743	2.12E-05	1.37E-04	TRINITY_GG_5918_c5_g1_i1.p1	Lko057S000213	208484	209584	-
NA	NA	NA	NA	NA	NA	OG0011675	KOHALENSIS	PARANIGRA	360.8368774	700.662001	530.7494392	-0.956661924	0.225180231	-4.248427663	2.15E-05	1.39E-04	TRINITY_GG_5549_c0_g2_i4.p1	Lko057S005849	93504	112406	-
NA	NA	NA	NA	NA	NA	OG0003921	KOHALENSIS	PARANIGRA	289.6763468	168.5623555	229.1193511	0.782759063	0.184385152	4.245239136	2.18E-05	1.41E-04	TRINITY_GG_13292_c4_g1_i1.p1	Lko057S002973	285996	289383	+
NA	NA	NA	NA	NA	NA	OG0005514	KOHALENSIS	PARANIGRA	48.34340106	19.6276425	33.98552178	1.296866353	0.305858619	4.240084378	2.23E-05	1.44E-04	TRINITY_GG_18665_c0_g1_i2.p1	Lko057S002317	95171	95794	+
NA	NA	NA	NA	NA	NA	OG0010546	KOHALENSIS	PARANIGRA	615.9166797	807.7934447	711.8550622	-0.390111041	0.092058678	-4.237634636	2.26E-05	1.45E-04	TRINITY_GG_34861_c0_g1_i6.p1	Lko057S000416	377005	384642	+
DDX46_MOUSE	Q569Z5	"Probable ATP-dependent RNA helicase DDX46, EC 3.6.4.13 (DEAD box protein 46)"	Ddx46 Kiaa0801	Mus musculus (Mouse)	GO:0000398; GO:0001650; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0015030; GO:0016020; GO:0016607; GO:0016887	OG0004796	KOHALENSIS	PARANIGRA	368.8049267	272.1318089	320.4683678	0.439968595	0.104012707	4.229950427	2.34E-05	1.50E-04	TRINITY_GG_16342_c3_g1_i12.p1	Lko057S001473	108582	138002	+
TEX2_HUMAN	Q8IWB9	Testis-expressed protein 2 (Transmembrane protein 96)	TEX2 KIAA1738 TMEM96	Homo sapiens (Human)	GO:0005783; GO:0005789; GO:0006665; GO:0006869; GO:0007165; GO:0008289; GO:0016021; GO:0031965	OG0010910	KOHALENSIS	PARANIGRA	56.52631418	91.38860812	73.95746115	-0.701502098	0.165851389	-4.229702873	2.34E-05	1.50E-04	TRINITY_GG_35772_c2_g1_i1.p2	Lko057S000963	676889	688765	+
NA	NA	NA	NA	NA	NA	OG0010868	KOHALENSIS	PARANIGRA	628.023925	1016.39745	822.2106876	-0.694504034	0.16417726	-4.230208453	2.33E-05	1.50E-04	TRINITY_GG_35675_c6_g1_i1.p1	Lko057S002126	961740	978901	-
AURKB_DROME	Q9VKN7	"Aurora kinase B, EC 2.7.11.1 (IPL1/Aurora-like protein kinase) (Serine/threonine-protein kinase Ial) (Serine/threonine-protein kinase aurora-B)"	aurB ial CG6620	Drosophila melanogaster (Fruit fly)	GO:0000070; GO:0000281; GO:0000775; GO:0000776; GO:0000779; GO:0004674; GO:0004712; GO:0005524; GO:0005737; GO:0005819; GO:0005876; GO:0006325; GO:0007052; GO:0007076; GO:0007094; GO:0016572; GO:0030261; GO:0030496; GO:0031616; GO:0032133; GO:0032465; GO:0032467; GO:0035174; GO:0043988; GO:0046872; GO:0048132; GO:0051233; GO:0051321; GO:0061952; GO:0106310; GO:1990385	OG0010728	KOHALENSIS	PARANIGRA	192.0326478	118.9283331	155.4804905	0.693850951	0.16407375	4.228896771	2.35E-05	1.51E-04	TRINITY_GG_35231_c8_g1_i2.p1	Lko057S006332	503503	510603	+
PPM1L_HUMAN	Q5SGD2	"Protein phosphatase 1L, EC 3.1.3.16 (Protein phosphatase 1-like) (Protein phosphatase 2C isoform epsilon, PP2C-epsilon)"	PPM1L PP2CE	Homo sapiens (Human)	GO:0000165; GO:0004722; GO:0005789; GO:0006470; GO:0007178; GO:0016021; GO:0017018; GO:0030148; GO:0046872; GO:0070062	OG0009713	KOHALENSIS	PARANIGRA	871.2020066	1356.844586	1114.023296	-0.638449539	0.150973671	-4.22888001	2.35E-05	1.51E-04	TRINITY_GG_32164_c0_g2_i24.p1	Lko057S001833	454836	468060	-
AHSA1_HUMAN	O95433	"Activator of 90 kDa heat shock protein ATPase homolog 1, AHA1 (p38)"	AHSA1 C14orf3 HSPC322	Homo sapiens (Human)	GO:0001671; GO:0005783; GO:0005829; GO:0006457; GO:0032781; GO:0045296; GO:0051087; GO:0051879; GO:0070062	OG0009663	KOHALENSIS	PARANIGRA	304.4545863	237.2417856	270.848186	0.36047713	0.085294127	4.226283116	2.38E-05	1.52E-04	TRINITY_GG_31961_c1_g1_i11.p1	Lko057S004313	378348	397853	+
NA	NA	NA	NA	NA	NA	OG0005986	KOHALENSIS	PARANIGRA	1061.470005	771.2574299	916.3637175	0.461641464	0.109335777	4.222236094	2.42E-05	1.55E-04	TRINITY_GG_20096_c2_g2_i13.p1	Lko057S004474	358570	395205	+
NA	NA	NA	NA	NA	NA	OG0011345	KOHALENSIS	PARANIGRA	27.49703912	11.88088213	19.68896062	1.230276761	0.291455293	4.221150861	2.43E-05	1.56E-04	TRINITY_GG_4576_c2_g1_i7.p1	Lko057S000279	1606493	1609653	+
NA	NA	NA	NA	NA	NA	OG0012163	KOHALENSIS	PARANIGRA	32.37550655	12.40634106	22.39092381	1.371007426	0.324936131	4.219313567	2.45E-05	1.57E-04	TRINITY_GG_716_c1_g3_i1.p1	Lko057S002503	578647	598181	-
DOP1_DROPS	Q292H2	Protein dopey-1 homolog	GA13490	Drosophila pseudoobscura pseudoobscura (Fruit fly)	GO:0000139; GO:0005829; GO:0006895; GO:0015031	OG0006635	KOHALENSIS	PARANIGRA	251.0608818	175.0555092	213.0581955	0.517468311	0.122810275	4.213558778	2.51E-05	1.61E-04	TRINITY_GG_22362_c0_g1_i14.p2	Lko057S002420	328902	386765	-
S20AB_DANRE	Q6PFM1	Sodium-dependent phosphate transporter 1-B (Solute carrier family 20 member 1-B)	slc20a1b slc20a1	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0005315; GO:0015293; GO:0016021; GO:0035435	OG0004095	KOHALENSIS	PARANIGRA	148.5386904	82.02231547	115.2805029	0.853311228	0.202570966	4.212406374	2.53E-05	1.61E-04	TRINITY_GG_13839_c0_g1_i16.p1	Lko057S004100	350335	378585	+
NA	NA	NA	NA	NA	NA	OG0004015	KOHALENSIS	PARANIGRA	1228.127619	773.8133697	1000.970494	0.667319852	0.158424103	4.212236907	2.53E-05	1.61E-04	TRINITY_GG_13583_c1_g1_i4.p1	Lko057S007037	18500	39351	-
VPS45_MOUSE	P97390	"Vacuolar protein sorting-associated protein 45, mVps45"	Vps45 Vps45a	Mus musculus (Mouse)	GO:0000139; GO:0005794; GO:0006886; GO:0008021; GO:0010008; GO:0016021; GO:0016192	OG0006411	KOHALENSIS	PARANIGRA	147.5472903	107.0688388	127.3080645	0.460397895	0.109437119	4.206962868	2.59E-05	1.65E-04	TRINITY_GG_21528_c0_g1_i10.p1	Lko057S001592	867939	881788	+
GPKOW_DANRE	Q90X38	G-patch domain and KOW motifs-containing protein (Protein T54-like)	gpkow t54l si:dz150f13.5 zgc:152714	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0000398; GO:0003723; GO:0005634; GO:0005681	OG0003129	KOHALENSIS	PARANIGRA	96.36534067	145.2791053	120.822223	-0.59131723	0.140610717	-4.20534965	2.61E-05	1.66E-04	TRINITY_GG_11040_c0_g1_i2.p1	Lko057S000808	1438978	1453157	+
MXT_DROME	Q9VR35	Eukaryotic translation initiation factor 4E-binding protein Mextli	mxt CG2950	Drosophila melanogaster (Fruit fly)	GO:0003723; GO:0003743; GO:0005737; GO:0008190; GO:0034518; GO:0036099; GO:0045727; GO:1901190	OG0008091	KOHALENSIS	PARANIGRA	331.2416272	196.2293946	263.7355109	0.753149277	0.179061733	4.206087271	2.60E-05	1.66E-04	TRINITY_GG_26994_c0_g1_i1.p1	Lko057C125785	209	416	-
NA	NA	NA	NA	NA	NA	OG0009109	KOHALENSIS	PARANIGRA	682.5173949	1124.997312	903.7573532	-0.720499836	0.171343982	-4.204990618	2.61E-05	1.66E-04	TRINITY_GG_3035_c1_g1_i15.p1	Lko057S003170	1284068	1288548	+
PTN9_MOUSE	O35239	"Tyrosine-protein phosphatase non-receptor type 9, EC 3.1.3.48 (Protein-tyrosine phosphatase MEG2, PTPase MEG2)"	Ptpn9	Mus musculus (Mouse)	GO:0004725; GO:0005737; GO:0006470; GO:0010977; GO:0035335; GO:0044306; GO:1903078	OG0012104	KOHALENSIS	PARANIGRA	810.7778886	692.8404335	751.8091611	0.226176001	0.053823461	4.202182384	2.64E-05	1.68E-04	TRINITY_GG_6940_c1_g1_i8.p1	Lko057S000078	201612	386681	-
NA	NA	NA	NA	NA	NA	OG0007191	KOHALENSIS	PARANIGRA	124.8042929	77.1013211	100.952807	0.698492645	0.166206524	4.202558517	2.64E-05	1.68E-04	TRINITY_GG_24053_c2_g1_i1.p1	Lko057S000773	2919791	2923938	+
TM10A_DROME	Q9VR56	"tRNA methyltransferase 10 homolog A, EC 2.1.1.221 (RNA (guanine-9-)-methyltransferase domain-containing protein 2 homolog)"	trmt10a CG14618	Drosophila melanogaster (Fruit fly)	GO:0000049; GO:0002939; GO:0005634; GO:0005654; GO:0009019; GO:0052905	OG0007730	KOHALENSIS	PARANIGRA	36.16381389	16.05730422	26.11055906	1.176331912	0.280030523	4.200727477	2.66E-05	1.69E-04	TRINITY_GG_25793_c1_g1_i42.p2	Lko057S000397	45480	47559	-
B3GI_DROME	O97422	"Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase I, EC 2.4.1.135 (Beta-1,3-glucuronyltransferase I) (Glucuronosyltransferase I, DmGlcAT-I) (UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase, GlcUAT-I)"	GlcAT-I CG32775	Drosophila melanogaster (Fruit fly)	GO:0000139; GO:0005975; GO:0006486; GO:0015018; GO:0016021; GO:0030166; GO:0046872; GO:0050650	OG0003273	KOHALENSIS	PARANIGRA	94.07457193	140.9079224	117.4912472	-0.579128428	0.137915019	-4.199168665	2.68E-05	1.70E-04	TRINITY_GG_11429_c0_g1_i27.p1	Lko057S002873	40208	57069	+
NA	NA	NA	NA	NA	NA	OG0005978	KOHALENSIS	PARANIGRA	35.17078185	64.88931938	50.03005061	-0.886662851	0.211243233	-4.197355047	2.70E-05	1.71E-04	TRINITY_GG_20094_c3_g1_i6.p1	Lko057S004353	142556	149774	+
NA	NA	NA	NA	NA	NA	OG0004568	KOHALENSIS	PARANIGRA	20.3645414	42.56710169	31.46582154	-1.065440555	0.253882765	-4.196584812	2.71E-05	1.72E-04	TRINITY_GG_1554_c1_g1_i1.p1	Lko057S007149	131538	167879	-
TNNC1_BLAGE	Q1A7B3	"Troponin C, isoallergen Bla g 6.0101, NACP (allergen Bla g 6.0101)"	NA	Blattella germanica (German cockroach) (Blatta germanica)	GO:0005509	OG0009110	KOHALENSIS	PARANIGRA	100.2277947	200.9146212	150.571208	-1.003975388	0.239319159	-4.195131695	2.73E-05	1.73E-04	TRINITY_GG_3035_c1_g2_i4.p1	Lko057S003170	1347803	1349938	+
NA	NA	NA	NA	NA	NA	OG0009641	KOHALENSIS	PARANIGRA	355.395536	487.8278285	421.6116823	-0.455131681	0.108484328	-4.195368008	2.72E-05	1.73E-04	TRINITY_GG_31920_c0_g1_i14.p4	Lko057S001701	523315	528220	-
NA	NA	NA	NA	NA	NA	OG0005274	KOHALENSIS	PARANIGRA	1103.135845	1759.476061	1431.305953	-0.673969902	0.160845561	-4.190167882	2.79E-05	1.76E-04	TRINITY_GG_17822_c0_g2_i5.p1	Lko057S001456	465114	473049	+
