Orthogroup	lk	ln	lp	ls
OG0012739	TRINITY_GG_907_c1_g1_i7.p1	TRINITY_GG_1206_c0_g1_i11.p1	TRINITY_GG_20509_c1_g1_i46.p1	TRINITY_GG_8849_c0_g1_i179.p1
OG0012740	TRINITY_GG_9080_c0_g1_i1.p1	TRINITY_GG_28877_c0_g1_i1.p1	TRINITY_GG_32718_c0_g1_i2.p1	TRINITY_GG_21841_c0_g1_i1.p1
OG0012741	TRINITY_GG_9091_c0_g1_i1.p1	TRINITY_GG_14920_c0_g2_i1.p1	TRINITY_GG_1226_c0_g1_i7.p1	TRINITY_GG_5322_c0_g1_i1.p1
OG0012742	TRINITY_GG_9095_c0_g1_i6.p1	TRINITY_GG_17135_c1_g1_i1.p1	TRINITY_GG_4073_c0_g1_i1.p1	TRINITY_GG_33583_c2_g1_i4.p1
OG0012743	TRINITY_GG_9099_c0_g1_i11.p1	TRINITY_GG_6279_c0_g1_i2.p1	TRINITY_GG_15334_c0_g2_i3.p1	TRINITY_GG_11565_c0_g1_i3.p1
OG0012744	TRINITY_GG_9100_c0_g1_i46.p1	TRINITY_GG_28313_c0_g1_i71.p1	TRINITY_GG_27318_c0_g1_i76.p1	TRINITY_GG_4640_c0_g1_i184.p1
OG0012745	TRINITY_GG_9100_c0_g1_i46.p2	TRINITY_GG_28313_c26_g3_i2.p1	TRINITY_GG_27318_c1_g1_i1.p1	TRINITY_GG_4640_c0_g1_i184.p3
OG0012746	TRINITY_GG_9100_c0_g1_i46.p3	TRINITY_GG_28313_c26_g3_i2.p2	TRINITY_GG_27318_c1_g1_i1.p2	TRINITY_GG_4640_c0_g1_i184.p4
OG0012747	TRINITY_GG_9100_c1_g1_i2.p1	TRINITY_GG_28313_c3_g1_i1.p1	TRINITY_GG_27321_c0_g1_i5.p1	TRINITY_GG_4640_c2_g1_i2.p1
OG0012748	TRINITY_GG_9101_c0_g1_i1.p1	TRINITY_GG_28313_c2_g1_i1.p1	TRINITY_GG_27320_c1_g2_i6.p1	TRINITY_GG_4640_c3_g1_i1.p1
OG0012749	TRINITY_GG_9104_c0_g1_i6.p1	TRINITY_GG_28314_c7_g1_i23.p1	TRINITY_GG_27317_c0_g1_i27.p1	TRINITY_GG_4639_c25_g1_i8.p1
OG0012750	TRINITY_GG_9104_c1_g1_i10.p1	TRINITY_GG_28314_c0_g1_i18.p1	TRINITY_GG_27317_c3_g1_i25.p1	TRINITY_GG_4639_c3_g1_i4.p1
OG0012751	TRINITY_GG_9104_c1_g2_i16.p2	TRINITY_GG_28314_c1_g1_i39.p2	TRINITY_GG_27317_c1_g1_i17.p2	TRINITY_GG_4639_c14_g1_i13.p2
OG0012752	TRINITY_GG_9104_c1_g2_i16.p1	TRINITY_GG_28314_c1_g1_i39.p1	TRINITY_GG_27317_c1_g1_i17.p1	TRINITY_GG_4639_c14_g1_i13.p1
OG0012753	TRINITY_GG_9104_c28_g1_i1.p1	TRINITY_GG_28314_c2_g1_i1.p1	TRINITY_GG_27317_c2_g2_i1.p1	TRINITY_GG_4639_c0_g1_i2.p1
OG0012754	TRINITY_GG_9104_c3_g1_i1.p1	TRINITY_GG_28314_c3_g1_i1.p1	TRINITY_GG_27317_c2_g1_i2.p3	TRINITY_GG_4639_c1_g1_i1.p1
OG0012755	TRINITY_GG_9105_c0_g1_i4.p1	TRINITY_GG_28313_c1_g1_i1.p1	TRINITY_GG_27320_c0_g2_i4.p1	TRINITY_GG_4640_c1_g1_i4.p1
OG0012756	TRINITY_GG_9113_c0_g1_i1.p1	TRINITY_GG_32887_c1_g1_i3.p1	TRINITY_GG_34878_c1_g1_i2.p1	TRINITY_GG_20598_c1_g1_i2.p1
OG0012757	TRINITY_GG_9113_c7_g1_i4.p1	TRINITY_GG_32887_c0_g1_i2.p1	TRINITY_GG_34878_c0_g1_i11.p1	TRINITY_GG_20598_c0_g1_i6.p1
OG0012758	TRINITY_GG_9113_c7_g1_i4.p3	TRINITY_GG_32887_c0_g1_i2.p3	TRINITY_GG_34878_c0_g1_i11.p3	TRINITY_GG_20598_c0_g1_i6.p3
OG0012759	TRINITY_GG_911_c0_g1_i18.p1	TRINITY_GG_25444_c1_g1_i5.p1	TRINITY_GG_28595_c1_g1_i6.p1	TRINITY_GG_1732_c3_g1_i11.p1
OG0012760	TRINITY_GG_911_c0_g1_i18.p2	TRINITY_GG_25444_c1_g1_i5.p3	TRINITY_GG_28595_c1_g1_i6.p2	TRINITY_GG_1732_c3_g1_i11.p3
OG0012761	TRINITY_GG_911_c2_g1_i13.p1	TRINITY_GG_25444_c2_g1_i24.p2	TRINITY_GG_28595_c0_g1_i110.p1	TRINITY_GG_1732_c1_g2_i2.p2
OG0012762	TRINITY_GG_911_c59_g1_i1.p1	TRINITY_GG_25444_c1_g1_i5.p2	TRINITY_GG_28595_c11_g1_i1.p1	TRINITY_GG_1732_c3_g1_i11.p2
OG0012763	TRINITY_GG_912_c1_g1_i1.p1	TRINITY_GG_25437_c1_g1_i8.p1	TRINITY_GG_28597_c1_g1_i5.p1	TRINITY_GG_1731_c0_g1_i6.p1
OG0012764	TRINITY_GG_9130_c0_g1_i2.p1	TRINITY_GG_31943_c0_g1_i1.p1	TRINITY_GG_3009_c0_g1_i5.p1	TRINITY_GG_6623_c0_g1_i1.p1
OG0012765	TRINITY_GG_9142_c0_g1_i1.p1	TRINITY_GG_23879_c0_g1_i1.p1	TRINITY_GG_9916_c0_g1_i1.p1	TRINITY_GG_28337_c0_g1_i1.p1
OG0012766	TRINITY_GG_914_c3_g1_i10.p1	TRINITY_GG_25444_c4_g1_i2.p1	TRINITY_GG_28595_c12_g2_i2.p1	TRINITY_GG_1732_c4_g1_i21.p1
OG0012767	TRINITY_GG_914_c4_g1_i5.p1	TRINITY_GG_25444_c7_g1_i3.p1	TRINITY_GG_28595_c6_g1_i10.p1	TRINITY_GG_1732_c8_g1_i5.p1
OG0012768	TRINITY_GG_914_c4_g1_i5.p2	TRINITY_GG_25444_c7_g1_i3.p2	TRINITY_GG_28595_c6_g1_i10.p2	TRINITY_GG_1732_c8_g1_i5.p2
OG0012769	TRINITY_GG_914_c5_g1_i3.p1	TRINITY_GG_25444_c47_g1_i3.p1	TRINITY_GG_28595_c9_g1_i4.p1	TRINITY_GG_1732_c11_g1_i5.p1
OG0012770	TRINITY_GG_914_c6_g1_i3.p1	TRINITY_GG_25444_c6_g1_i1.p1	TRINITY_GG_28595_c8_g1_i1.p1	TRINITY_GG_1742_c0_g2_i1.p1
OG0012771	TRINITY_GG_914_c6_g1_i3.p2	TRINITY_GG_25444_c6_g1_i1.p2	TRINITY_GG_28595_c8_g1_i1.p2	TRINITY_GG_1742_c0_g2_i1.p2
OG0012772	TRINITY_GG_9153_c0_g2_i1.p1	TRINITY_GG_14748_c5_g1_i1.p1	TRINITY_GG_31572_c0_g1_i2.p1	TRINITY_GG_13954_c0_g1_i1.p1
OG0012773	TRINITY_GG_9155_c1_g1_i1.p1	TRINITY_GG_14748_c0_g1_i3.p1	TRINITY_GG_31566_c1_g2_i3.p1	TRINITY_GG_13953_c0_g1_i16.p1
OG0012774	TRINITY_GG_9156_c0_g2_i1.p1	TRINITY_GG_14748_c4_g1_i2.p1	TRINITY_GG_31564_c0_g1_i1.p1	TRINITY_GG_13951_c2_g1_i1.p1
OG0012775	TRINITY_GG_9159_c0_g1_i1.p1	TRINITY_GG_14748_c34_g1_i1.p1	TRINITY_GG_31563_c1_g1_i1.p1	TRINITY_GG_13951_c3_g1_i1.p1
OG0012776	TRINITY_GG_9163_c5_g1_i2.p1	TRINITY_GG_14749_c3_g1_i2.p1	TRINITY_GG_31571_c1_g1_i2.p1	TRINITY_GG_13955_c1_g1_i3.p1
OG0012777	TRINITY_GG_9165_c0_g1_i2.p1	TRINITY_GG_28008_c1_g1_i4.p1	TRINITY_GG_20732_c1_g1_i2.p1	TRINITY_GG_15462_c0_g1_i3.p1
OG0012778	TRINITY_GG_9165_c1_g1_i11.p1	TRINITY_GG_28008_c0_g1_i20.p1	TRINITY_GG_20732_c0_g1_i65.p2	TRINITY_GG_15462_c9_g1_i5.p1
OG0012779	TRINITY_GG_9177_c0_g1_i1.p1	TRINITY_GG_16621_c0_g1_i1.p1	TRINITY_GG_34563_c1_g1_i1.p1	TRINITY_GG_6446_c0_g1_i1.p1
OG0012780	TRINITY_GG_9178_c1_g1_i1.p1	TRINITY_GG_16621_c0_g2_i2.p1	TRINITY_GG_34563_c2_g1_i1.p1	TRINITY_GG_6443_c0_g1_i1.p1
OG0012781	TRINITY_GG_9180_c0_g1_i1.p1	TRINITY_GG_16620_c0_g1_i1.p1	TRINITY_GG_34564_c0_g1_i1.p1	TRINITY_GG_6441_c0_g1_i2.p1
OG0012782	TRINITY_GG_9181_c0_g1_i2.p1	TRINITY_GG_16623_c2_g1_i2.p1	TRINITY_GG_34562_c0_g1_i10.p1	TRINITY_GG_6440_c0_g1_i2.p1
OG0012783	TRINITY_GG_9184_c1_g1_i1.p1	TRINITY_GG_16623_c0_g1_i2.p1	TRINITY_GG_34562_c2_g1_i2.p1	TRINITY_GG_6444_c0_g1_i1.p1
OG0012784	TRINITY_GG_9191_c1_g1_i4.p1	TRINITY_GG_22920_c1_g1_i4.p1	TRINITY_GG_6621_c1_g1_i3.p1	TRINITY_GG_34428_c2_g1_i4.p1
OG0012785	TRINITY_GG_9191_c2_g1_i1.p1	TRINITY_GG_22920_c5_g1_i18.p1	TRINITY_GG_6619_c0_g1_i20.p2	TRINITY_GG_34428_c52_g1_i1.p1
OG0012786	TRINITY_GG_9195_c0_g1_i10.p2	TRINITY_GG_22921_c2_g2_i5.p1	TRINITY_GG_6621_c14_g1_i15.p2	TRINITY_GG_34424_c1_g3_i17.p2
OG0012787	TRINITY_GG_9195_c0_g1_i10.p1	TRINITY_GG_22921_c2_g2_i5.p2	TRINITY_GG_6621_c14_g1_i15.p1	TRINITY_GG_34424_c1_g3_i17.p1
OG0012788	TRINITY_GG_9195_c10_g3_i2.p1	TRINITY_GG_22921_c3_g1_i4.p1	TRINITY_GG_6621_c0_g1_i19.p1	TRINITY_GG_34424_c1_g1_i12.p1
OG0012789	TRINITY_GG_9195_c1_g1_i2.p1	TRINITY_GG_22921_c7_g1_i7.p1	TRINITY_GG_6621_c9_g1_i1.p1	TRINITY_GG_34428_c17_g1_i1.p1
OG0012790	TRINITY_GG_9195_c3_g1_i1.p1	TRINITY_GG_22926_c1_g1_i8.p1	TRINITY_GG_6621_c7_g1_i4.p1	TRINITY_GG_34423_c1_g1_i6.p1
OG0012791	TRINITY_GG_9195_c4_g2_i4.p1	TRINITY_GG_22921_c0_g1_i1.p1	TRINITY_GG_6621_c3_g1_i17.p1	TRINITY_GG_34424_c0_g1_i7.p1
OG0012792	TRINITY_GG_9195_c4_g3_i3.p1	TRINITY_GG_22921_c0_g2_i1.p1	TRINITY_GG_6621_c3_g1_i17.p4	TRINITY_GG_34424_c0_g2_i7.p1
OG0012793	TRINITY_GG_9195_c6_g1_i2.p1	TRINITY_GG_22921_c5_g1_i2.p1	TRINITY_GG_6621_c2_g1_i4.p1	TRINITY_GG_34424_c2_g1_i4.p1
OG0012795	TRINITY_GG_9207_c0_g1_i137.p1	TRINITY_GG_33028_c1_g2_i3.p1	TRINITY_GG_32034_c2_g1_i1.p1	TRINITY_GG_33367_c1_g1_i3.p1
OG0012796	TRINITY_GG_9207_c1_g1_i3.p1	TRINITY_GG_33028_c2_g2_i6.p1	TRINITY_GG_32034_c1_g1_i13.p1	TRINITY_GG_33370_c0_g1_i23.p1
OG0012797	TRINITY_GG_9209_c0_g1_i10.p1	TRINITY_GG_18235_c0_g1_i13.p1	TRINITY_GG_26112_c0_g1_i56.p1	TRINITY_GG_4045_c0_g2_i16.p1
OG0012798	TRINITY_GG_9209_c1_g1_i18.p2	TRINITY_GG_18235_c1_g1_i40.p2	TRINITY_GG_26112_c2_g1_i2.p2	TRINITY_GG_4045_c1_g1_i15.p1
OG0012799	TRINITY_GG_9211_c0_g1_i6.p1	TRINITY_GG_15294_c0_g1_i7.p1	TRINITY_GG_13689_c0_g1_i10.p1	TRINITY_GG_11143_c1_g1_i17.p1
OG0012800	TRINITY_GG_9211_c2_g3_i2.p1	TRINITY_GG_15294_c3_g1_i3.p1	TRINITY_GG_13689_c1_g1_i3.p1	TRINITY_GG_11143_c2_g1_i2.p1
OG0012801	TRINITY_GG_9211_c4_g1_i21.p1	TRINITY_GG_15294_c1_g1_i6.p1	TRINITY_GG_13689_c3_g1_i15.p1	TRINITY_GG_11143_c0_g1_i24.p1
OG0012802	TRINITY_GG_9213_c0_g1_i1.p1	TRINITY_GG_7942_c3_g1_i1.p1	TRINITY_GG_9282_c2_g1_i1.p1	TRINITY_GG_30302_c0_g1_i2.p1
OG0012803	TRINITY_GG_9213_c1_g1_i1.p1	TRINITY_GG_7942_c2_g1_i1.p1	TRINITY_GG_9282_c17_g1_i1.p1	TRINITY_GG_30304_c0_g1_i2.p1
OG0012804	TRINITY_GG_9213_c2_g1_i5.p1	TRINITY_GG_7942_c4_g1_i3.p1	TRINITY_GG_9282_c3_g1_i3.p1	TRINITY_GG_30304_c1_g1_i2.p1
OG0012805	TRINITY_GG_9213_c4_g1_i16.p1	TRINITY_GG_7942_c1_g2_i4.p1	TRINITY_GG_9282_c1_g1_i2.p1	TRINITY_GG_30302_c1_g1_i24.p3
OG0012806	TRINITY_GG_9216_c1_g1_i1.p1	TRINITY_GG_7940_c1_g1_i1.p1	TRINITY_GG_9281_c1_g1_i1.p1	TRINITY_GG_30300_c0_g1_i1.p1
OG0012807	TRINITY_GG_9218_c4_g1_i1.p1	TRINITY_GG_4542_c0_g1_i1.p1	TRINITY_GG_33677_c0_g1_i1.p1	TRINITY_GG_6751_c0_g1_i1.p1
OG0012808	TRINITY_GG_9225_c2_g1_i3.p1	TRINITY_GG_15828_c1_g1_i3.p1	TRINITY_GG_25540_c2_g1_i3.p1	TRINITY_GG_5754_c1_g1_i4.p1
OG0012809	TRINITY_GG_9225_c2_g2_i1.p1	TRINITY_GG_15828_c1_g2_i1.p1	TRINITY_GG_25540_c2_g2_i1.p1	TRINITY_GG_5754_c0_g1_i1.p1
OG0012810	TRINITY_GG_9230_c0_g1_i9.p1	TRINITY_GG_19764_c0_g1_i5.p1	TRINITY_GG_18668_c0_g1_i4.p1	TRINITY_GG_30748_c0_g1_i3.p1
OG0012811	TRINITY_GG_9231_c0_g1_i2.p1	TRINITY_GG_19764_c1_g1_i6.p1	TRINITY_GG_18668_c1_g1_i1.p1	TRINITY_GG_30748_c1_g1_i1.p1
OG0012812	TRINITY_GG_9232_c0_g1_i10.p2	TRINITY_GG_19766_c0_g1_i8.p1	TRINITY_GG_18673_c0_g1_i6.p1	TRINITY_GG_30738_c0_g1_i18.p1
OG0012813	TRINITY_GG_9237_c0_g1_i1.p1	TRINITY_GG_19762_c1_g1_i9.p1	TRINITY_GG_18670_c0_g1_i1.p1	TRINITY_GG_30746_c0_g1_i5.p1
OG0012814	TRINITY_GG_9237_c1_g1_i2.p1	TRINITY_GG_19762_c0_g1_i3.p1	TRINITY_GG_18670_c1_g1_i4.p1	TRINITY_GG_30749_c0_g1_i2.p1
OG0012815	TRINITY_GG_9239_c0_g1_i2.p1	TRINITY_GG_19757_c1_g1_i3.p1	TRINITY_GG_18660_c0_g1_i7.p1	TRINITY_GG_30741_c1_g1_i4.p1
OG0012816	TRINITY_GG_923_c0_g1_i4.p1	TRINITY_GG_25283_c0_g1_i3.p1	TRINITY_GG_9572_c0_g1_i20.p1	TRINITY_GG_29599_c0_g1_i8.p1
OG0012817	TRINITY_GG_923_c1_g1_i2.p1	TRINITY_GG_25284_c0_g1_i7.p1	TRINITY_GG_9572_c1_g1_i11.p1	TRINITY_GG_29600_c0_g1_i2.p1
OG0012819	TRINITY_GG_9291_c0_g1_i5.p2	TRINITY_GG_30071_c0_g1_i16.p2	TRINITY_GG_8778_c0_g1_i5.p2	TRINITY_GG_34445_c1_g1_i12.p1
OG0012820	TRINITY_GG_9291_c0_g1_i5.p1	TRINITY_GG_30071_c0_g1_i16.p1	TRINITY_GG_8778_c0_g1_i5.p1	TRINITY_GG_34445_c0_g1_i2.p1
OG0012821	TRINITY_GG_9291_c1_g1_i6.p1	TRINITY_GG_30076_c8_g1_i2.p1	TRINITY_GG_8778_c2_g1_i2.p1	TRINITY_GG_34446_c0_g1_i1.p1
OG0012822	TRINITY_GG_9291_c2_g1_i3.p1	TRINITY_GG_30076_c0_g1_i7.p1	TRINITY_GG_8778_c1_g1_i2.p1	TRINITY_GG_34446_c0_g2_i1.p1
OG0012823	TRINITY_GG_9291_c3_g1_i1.p1	TRINITY_GG_30076_c1_g1_i3.p1	TRINITY_GG_8777_c0_g1_i3.p1	TRINITY_GG_34446_c1_g2_i2.p1
OG0012824	TRINITY_GG_9312_c0_g2_i6.p1	TRINITY_GG_32291_c0_g1_i15.p1	TRINITY_GG_12983_c0_g1_i3.p1	TRINITY_GG_28641_c0_g1_i5.p1
OG0012825	TRINITY_GG_9317_c1_g1_i6.p1	TRINITY_GG_1937_c1_g1_i30.p1	TRINITY_GG_13532_c1_g1_i1.p1	TRINITY_GG_26986_c0_g1_i8.p1
OG0012826	TRINITY_GG_9318_c2_g2_i2.p1	TRINITY_GG_1935_c1_g1_i1.p1	TRINITY_GG_13529_c0_g1_i3.p1	TRINITY_GG_26985_c2_g2_i1.p1
OG0012827	TRINITY_GG_931_c1_g1_i1.p1	TRINITY_GG_4568_c9_g1_i1.p1	TRINITY_GG_28917_c0_g1_i5.p1	TRINITY_GG_11548_c0_g1_i2.p1
OG0012828	TRINITY_GG_9329_c0_g1_i1.p1	TRINITY_GG_27342_c0_g1_i12.p1	TRINITY_GG_32653_c0_g3_i4.p1	TRINITY_GG_5760_c0_g1_i4.p1
OG0012831	TRINITY_GG_932_c0_g4_i1.p1	TRINITY_GG_30090_c0_g3_i2.p1	TRINITY_GG_16243_c0_g2_i2.p1	TRINITY_GG_35492_c0_g1_i4.p1
OG0012832	TRINITY_GG_933_c5_g1_i1.p1	TRINITY_GG_30090_c4_g1_i1.p1	TRINITY_GG_16243_c4_g1_i1.p1	TRINITY_GG_35492_c1_g1_i1.p1
OG0012833	TRINITY_GG_9344_c0_g1_i21.p1	TRINITY_GG_11267_c0_g1_i2.p1	TRINITY_GG_18368_c0_g1_i1.p1	TRINITY_GG_28444_c0_g1_i20.p2
OG0012834	TRINITY_GG_9348_c0_g1_i8.p1	TRINITY_GG_27685_c1_g1_i7.p1	TRINITY_GG_25920_c0_g1_i5.p1	TRINITY_GG_24784_c0_g1_i25.p1
OG0012835	TRINITY_GG_9363_c0_g1_i1.p1	TRINITY_GG_14417_c0_g1_i1.p1	TRINITY_GG_33880_c0_g1_i1.p1	TRINITY_GG_27275_c0_g1_i2.p1
OG0012836	TRINITY_GG_936_c1_g1_i1.p1	TRINITY_GG_30088_c4_g1_i1.p1	TRINITY_GG_16242_c1_g1_i2.p1	TRINITY_GG_35500_c0_g1_i1.p1
OG0012837	TRINITY_GG_936_c6_g2_i1.p1	TRINITY_GG_30088_c1_g1_i2.p1	TRINITY_GG_16242_c2_g1_i1.p1	TRINITY_GG_35495_c0_g1_i5.p1
OG0012838	TRINITY_GG_9370_c0_g1_i5.p1	TRINITY_GG_28963_c0_g1_i8.p1	TRINITY_GG_7213_c0_g1_i7.p1	TRINITY_GG_31334_c0_g1_i5.p1
OG0012839	TRINITY_GG_9370_c10_g3_i1.p1	TRINITY_GG_28961_c0_g1_i1.p1	TRINITY_GG_7211_c0_g1_i1.p1	TRINITY_GG_31338_c0_g1_i1.p1
OG0012840	TRINITY_GG_9370_c1_g1_i6.p1	TRINITY_GG_28963_c1_g1_i1.p1	TRINITY_GG_7213_c1_g1_i34.p1	TRINITY_GG_31334_c1_g1_i10.p1
OG0012841	TRINITY_GG_941_c0_g1_i11.p1	TRINITY_GG_831_c0_g1_i6.p1	TRINITY_GG_33921_c0_g1_i19.p1	TRINITY_GG_26465_c0_g1_i10.p1
OG0012842	TRINITY_GG_942_c0_g1_i2.p1	TRINITY_GG_831_c9_g1_i18.p1	TRINITY_GG_33920_c0_g1_i27.p1	TRINITY_GG_26467_c3_g1_i1.p1
OG0012843	TRINITY_GG_9439_c0_g1_i2.p1	TRINITY_GG_11096_c0_g1_i1.p1	TRINITY_GG_26674_c0_g1_i1.p1	TRINITY_GG_871_c0_g1_i1.p1
OG0012845	TRINITY_GG_9457_c0_g1_i3.p1	TRINITY_GG_33912_c0_g1_i2.p1	TRINITY_GG_23442_c0_g1_i1.p2	TRINITY_GG_23714_c0_g1_i3.p1
OG0012846	TRINITY_GG_9457_c1_g1_i9.p1	TRINITY_GG_33912_c1_g1_i2.p1	TRINITY_GG_23442_c1_g1_i11.p1	TRINITY_GG_23714_c3_g1_i2.p1
OG0012847	TRINITY_GG_9461_c0_g1_i1.p1	TRINITY_GG_33911_c0_g1_i1.p1	TRINITY_GG_23443_c0_g1_i1.p1	TRINITY_GG_23709_c0_g1_i1.p1
OG0012848	TRINITY_GG_946_c8_g1_i1.p1	TRINITY_GG_831_c30_g1_i1.p1	TRINITY_GG_33923_c17_g1_i1.p1	TRINITY_GG_26467_c17_g1_i1.p1
OG0012849	TRINITY_GG_9475_c0_g1_i2.p1	TRINITY_GG_27543_c1_g1_i1.p1	TRINITY_GG_18469_c0_g1_i2.p1	TRINITY_GG_2507_c0_g1_i12.p1
OG0012850	TRINITY_GG_9475_c0_g1_i2.p2	TRINITY_GG_27543_c1_g1_i1.p2	TRINITY_GG_18469_c0_g1_i2.p2	TRINITY_GG_2507_c0_g1_i12.p2
OG0012851	TRINITY_GG_9475_c1_g1_i1.p1	TRINITY_GG_27543_c0_g1_i10.p1	TRINITY_GG_18469_c2_g1_i1.p1	TRINITY_GG_2507_c1_g1_i2.p1
OG0012852	TRINITY_GG_9475_c23_g3_i3.p1	TRINITY_GG_27543_c4_g1_i7.p1	TRINITY_GG_18469_c3_g1_i2.p1	TRINITY_GG_2507_c3_g2_i2.p1
OG0012853	TRINITY_GG_9478_c0_g1_i15.p1	TRINITY_GG_20857_c2_g1_i2.p1	TRINITY_GG_6158_c1_g1_i25.p1	TRINITY_GG_25565_c2_g1_i18.p1
OG0012854	TRINITY_GG_9478_c1_g1_i2.p1	TRINITY_GG_20857_c4_g2_i15.p1	TRINITY_GG_6158_c0_g1_i1.p1	TRINITY_GG_25565_c0_g1_i18.p1
OG0012855	TRINITY_GG_9478_c2_g1_i5.p1	TRINITY_GG_20857_c6_g1_i6.p1	TRINITY_GG_6164_c0_g1_i2.p1	TRINITY_GG_25578_c0_g1_i1.p1
OG0012856	TRINITY_GG_9478_c4_g1_i1.p1	TRINITY_GG_20857_c12_g1_i6.p2	TRINITY_GG_6164_c1_g1_i1.p1	TRINITY_GG_25578_c12_g1_i1.p1
OG0012857	TRINITY_GG_9482_c0_g1_i8.p1	TRINITY_GG_20856_c1_g1_i10.p1	TRINITY_GG_6153_c0_g1_i26.p1	TRINITY_GG_25575_c0_g1_i58.p1
OG0012858	TRINITY_GG_9482_c0_g2_i1.p1	TRINITY_GG_20856_c16_g1_i9.p1	TRINITY_GG_6153_c3_g1_i5.p1	TRINITY_GG_25575_c4_g2_i1.p1
OG0012859	TRINITY_GG_9482_c1_g1_i14.p1	TRINITY_GG_20856_c2_g2_i10.p1	TRINITY_GG_6153_c1_g1_i6.p1	TRINITY_GG_25575_c1_g1_i1.p1
OG0012860	TRINITY_GG_9482_c2_g1_i7.p1	TRINITY_GG_20856_c3_g3_i1.p1	TRINITY_GG_6153_c5_g1_i1.p1	TRINITY_GG_25575_c6_g3_i2.p1
OG0012861	TRINITY_GG_9483_c0_g1_i1.p1	TRINITY_GG_20857_c10_g1_i9.p1	TRINITY_GG_6155_c0_g1_i6.p1	TRINITY_GG_25573_c1_g1_i6.p1
OG0012862	TRINITY_GG_9483_c26_g1_i8.p2	TRINITY_GG_20857_c8_g1_i6.p2	TRINITY_GG_6155_c1_g2_i10.p2	TRINITY_GG_25574_c7_g1_i3.p1
OG0012863	TRINITY_GG_9483_c3_g1_i23.p1	TRINITY_GG_20857_c1_g1_i13.p2	TRINITY_GG_6165_c1_g1_i255.p1	TRINITY_GG_25574_c1_g1_i19.p1
OG0012864	TRINITY_GG_9483_c4_g1_i4.p1	TRINITY_GG_20857_c5_g1_i5.p1	TRINITY_GG_6155_c2_g1_i8.p1	TRINITY_GG_25574_c3_g1_i11.p1
OG0012865	TRINITY_GG_9483_c5_g1_i7.p1	TRINITY_GG_20857_c9_g1_i16.p1	TRINITY_GG_6165_c3_g1_i5.p1	TRINITY_GG_25574_c4_g2_i5.p1
OG0012866	TRINITY_GG_9494_c0_g1_i3.p1	TRINITY_GG_16611_c0_g1_i1.p1	TRINITY_GG_25004_c0_g1_i1.p1	TRINITY_GG_12339_c0_g1_i2.p1
OG0012867	TRINITY_GG_9495_c0_g1_i4.p1	TRINITY_GG_16601_c0_g2_i18.p1	TRINITY_GG_24995_c0_g1_i1.p1	TRINITY_GG_12354_c0_g1_i6.p1
OG0012868	TRINITY_GG_9495_c0_g3_i1.p1	TRINITY_GG_16601_c0_g1_i2.p1	TRINITY_GG_24995_c1_g1_i1.p1	TRINITY_GG_12351_c0_g1_i1.p1
OG0012869	TRINITY_GG_9501_c3_g1_i2.p6	TRINITY_GG_16604_c0_g1_i1.p5	TRINITY_GG_25002_c2_g1_i1.p5	TRINITY_GG_12343_c1_g2_i1.p4
OG0012870	TRINITY_GG_9501_c3_g1_i2.p3	TRINITY_GG_16604_c0_g1_i1.p3	TRINITY_GG_25002_c2_g1_i1.p3	TRINITY_GG_12343_c1_g2_i1.p1
OG0012871	TRINITY_GG_9510_c0_g1_i71.p1	TRINITY_GG_11377_c0_g1_i3.p1	TRINITY_GG_18050_c0_g1_i66.p1	TRINITY_GG_12892_c0_g1_i3.p2
OG0012872	TRINITY_GG_9510_c0_g1_i71.p3	TRINITY_GG_11377_c0_g1_i3.p3	TRINITY_GG_18050_c0_g1_i66.p3	TRINITY_GG_12892_c0_g1_i3.p3
OG0012873	TRINITY_GG_9516_c0_g2_i1.p1	TRINITY_GG_16117_c4_g1_i1.p1	TRINITY_GG_28276_c6_g1_i1.p1	TRINITY_GG_12411_c9_g1_i1.p1
OG0012874	TRINITY_GG_951_c0_g1_i11.p1	TRINITY_GG_23155_c0_g1_i3.p1	TRINITY_GG_32646_c0_g1_i3.p1	TRINITY_GG_27436_c0_g1_i8.p1
OG0012875	TRINITY_GG_9521_c0_g1_i21.p3	TRINITY_GG_33705_c0_g1_i27.p3	TRINITY_GG_22217_c0_g1_i18.p3	TRINITY_GG_12829_c0_g1_i18.p3
OG0012876	TRINITY_GG_9521_c0_g1_i21.p2	TRINITY_GG_33705_c0_g1_i27.p1	TRINITY_GG_22217_c0_g1_i18.p1	TRINITY_GG_12829_c0_g1_i18.p1
OG0012877	TRINITY_GG_9527_c1_g1_i26.p1	TRINITY_GG_17053_c2_g2_i16.p1	TRINITY_GG_2925_c2_g1_i30.p1	TRINITY_GG_7306_c1_g1_i9.p1
OG0012878	TRINITY_GG_9527_c3_g1_i3.p1	TRINITY_GG_17054_c0_g1_i3.p1	TRINITY_GG_2925_c1_g1_i2.p1	TRINITY_GG_7305_c1_g1_i2.p1
OG0012879	TRINITY_GG_952_c0_g1_i4.p1	TRINITY_GG_23150_c0_g1_i12.p1	TRINITY_GG_32643_c0_g1_i1.p1	TRINITY_GG_27436_c1_g1_i3.p1
OG0012880	TRINITY_GG_9531_c0_g1_i2.p1	TRINITY_GG_7520_c2_g2_i1.p1	TRINITY_GG_15534_c1_g2_i2.p1	TRINITY_GG_23997_c0_g1_i1.p1
