Orthogroup	kohalensis	neospisa	paranigra	spisa	termite
OG0007615	TRINITY_GG_5706_c1_g1_i1.p1	TRINITY_GG_17949_c1_g1_i10.p1	TRINITY_GG_2873_c1_g1_i1.p1	TRINITY_GG_32136_c2_g1_i1.p1	A0A067RS74|unreviewed|BZIP
OG0007616	TRINITY_GG_5712_c0_g1_i17.p1	TRINITY_GG_17943_c0_g1_i13.p1	TRINITY_GG_2870_c0_g1_i11.p1	TRINITY_GG_32131_c0_g1_i3.p1	A0A067QJE4|unreviewed|Eukaryotic
OG0007617	TRINITY_GG_5715_c0_g1_i1.p1	TRINITY_GG_26448_c0_g1_i1.p1	TRINITY_GG_14093_c0_g1_i1.p1	TRINITY_GG_9922_c0_g1_i1.p1	A0A067RGQ0|unreviewed|Angiotensin-converting
OG0007618	TRINITY_GG_5718_c0_g1_i9.p1	TRINITY_GG_7510_c1_g1_i1.p1	TRINITY_GG_17885_c4_g1_i1.p1	TRINITY_GG_26603_c3_g1_i1.p1	A0A067RGM9|unreviewed|Guanine
OG0007619	TRINITY_GG_5721_c0_g1_i5.p1	TRINITY_GG_7511_c0_g1_i7.p1	TRINITY_GG_17876_c0_g1_i4.p1	TRINITY_GG_26609_c0_g1_i3.p1	A0A067RHD1|unreviewed|Histone
OG0007620	TRINITY_GG_5722_c0_g1_i1.p1	TRINITY_GG_7512_c0_g1_i1.p1	TRINITY_GG_17888_c0_g1_i1.p1	TRINITY_GG_26604_c0_g1_i1.p1	A0A067R523|unreviewed|Ig-like
OG0007621	TRINITY_GG_5724_c3_g1_i1.p1	TRINITY_GG_7510_c2_g1_i1.p1	TRINITY_GG_17882_c2_g1_i1.p1	TRINITY_GG_26606_c2_g1_i1.p1	A0A067QPM0|unreviewed|KH
OG0007622	TRINITY_GG_5728_c1_g1_i3.p1	TRINITY_GG_27130_c5_g1_i44.p1	TRINITY_GG_24239_c1_g2_i4.p1	TRINITY_GG_16776_c0_g1_i3.p1	A0A067QTY9|unreviewed|WH1
OG0007623	TRINITY_GG_5728_c3_g1_i4.p1	TRINITY_GG_27130_c2_g1_i1.p1	TRINITY_GG_24239_c3_g1_i7.p1	TRINITY_GG_16776_c3_g1_i1.p1	A0A067R5C0|unreviewed|AAA
OG0007624	TRINITY_GG_572_c0_g1_i9.p1	TRINITY_GG_2829_c0_g1_i1.p1	TRINITY_GG_23114_c0_g1_i9.p1	TRINITY_GG_10471_c0_g2_i5.p1	A0A067QT15|unreviewed|G_PROTEIN_RECEP_F2_4
OG0007625	TRINITY_GG_5738_c0_g1_i3.p1	TRINITY_GG_32176_c1_g1_i13.p1	TRINITY_GG_23706_c3_g1_i3.p1	TRINITY_GG_22362_c41_g1_i19.p1	A0A067R8A5|unreviewed|Focal
OG0007626	TRINITY_GG_5740_c0_g1_i5.p1	TRINITY_GG_32169_c0_g1_i3.p1	TRINITY_GG_23705_c0_g1_i2.p1	TRINITY_GG_22372_c0_g2_i3.p1	A0A067QPR8|unreviewed|Growth
OG0007627	TRINITY_GG_5741_c0_g2_i16.p1	TRINITY_GG_32176_c0_g1_i6.p1	TRINITY_GG_23706_c0_g1_i27.p1	TRINITY_GG_22362_c1_g1_i53.p1	A0A067QZ02|unreviewed|Ubiquitinyl
OG0007628	TRINITY_GG_5741_c1_g1_i14.p1	TRINITY_GG_32176_c4_g2_i1.p1	TRINITY_GG_23706_c13_g1_i1.p1	TRINITY_GG_22362_c0_g1_i1.p1	A0A067QZ96|unreviewed|RING-CH-type
OG0007629	TRINITY_GG_5743_c0_g1_i6.p1	TRINITY_GG_32176_c3_g1_i4.p1	TRINITY_GG_23706_c4_g1_i1.p1	TRINITY_GG_22362_c0_g2_i3.p1	A0A067RCA5|unreviewed|Scavenger
OG0007630	TRINITY_GG_5750_c0_g1_i3.p1	TRINITY_GG_9090_c2_g2_i2.p1	TRINITY_GG_34977_c1_g1_i5.p1	TRINITY_GG_13916_c1_g1_i2.p1	A0A067R6U9|unreviewed|MARVEL
OG0007631	TRINITY_GG_5750_c1_g1_i1.p1	TRINITY_GG_9091_c0_g1_i3.p1	TRINITY_GG_34977_c0_g1_i1.p1	TRINITY_GG_13918_c0_g1_i2.p1	A0A067QXA8|unreviewed|MARVEL
OG0007632	TRINITY_GG_5754_c0_g1_i21.p1	TRINITY_GG_9090_c0_g1_i8.p1	TRINITY_GG_34976_c0_g1_i5.p1	TRINITY_GG_13917_c0_g1_i11.p1	A0A067RS55|unreviewed|Transcription
OG0007633	TRINITY_GG_5772_c0_g1_i1.p4	TRINITY_GG_11506_c0_g1_i3.p1	TRINITY_GG_33619_c0_g1_i1.p1	TRINITY_GG_16803_c0_g1_i1.p1	A0A067RHN3|unreviewed|Homeobox
OG0007634	TRINITY_GG_5774_c1_g1_i2.p1	TRINITY_GG_21704_c0_g1_i7.p1	TRINITY_GG_14586_c0_g1_i1.p1	TRINITY_GG_1242_c0_g2_i1.p1	A0A067RN46|unreviewed|Uncharacterized
OG0007635	TRINITY_GG_5778_c0_g1_i15.p1	TRINITY_GG_12614_c1_g1_i3.p1	TRINITY_GG_31581_c3_g2_i2.p1	TRINITY_GG_25174_c0_g1_i8.p1	A0A067RFM9|unreviewed|Coproporphyrinogen
OG0007637	TRINITY_GG_5788_c0_g1_i17.p1	TRINITY_GG_4609_c18_g1_i36.p1	TRINITY_GG_32960_c0_g1_i22.p1	TRINITY_GG_5044_c0_g1_i26.p1	A0A067RAS2|unreviewed|PWI
OG0007638	TRINITY_GG_5788_c1_g1_i11.p1	TRINITY_GG_4609_c3_g1_i1.p1	TRINITY_GG_32960_c4_g1_i9.p1	TRINITY_GG_5044_c3_g1_i1.p1	A0A067RCU4|unreviewed|40S
OG0007639	TRINITY_GG_5788_c2_g1_i13.p1	TRINITY_GG_4609_c4_g1_i2.p1	TRINITY_GG_32960_c2_g1_i9.p1	TRINITY_GG_5044_c5_g1_i10.p1	A0A067RJR5|unreviewed|IST1
OG0007640	TRINITY_GG_5788_c6_g1_i1.p1	TRINITY_GG_4609_c3_g2_i10.p1	TRINITY_GG_32960_c71_g2_i3.p1	TRINITY_GG_5044_c6_g1_i2.p1	A0A067R5A2|unreviewed|PAT1-like
OG0007641	TRINITY_GG_5802_c0_g1_i2.p1	TRINITY_GG_16737_c0_g1_i4.p1	TRINITY_GG_9381_c1_g1_i13.p1	TRINITY_GG_8821_c2_g1_i3.p1	A0A067QYJ9|unreviewed|Cytoplasmic
OG0007642	TRINITY_GG_5802_c2_g1_i1.p1	TRINITY_GG_16737_c1_g2_i2.p1	TRINITY_GG_9381_c3_g1_i2.p1	TRINITY_GG_8821_c4_g1_i5.p1	A0A067QQL6|unreviewed|AAA_16
OG0007643	TRINITY_GG_5809_c0_g1_i16.p1	TRINITY_GG_3828_c0_g1_i19.p1	TRINITY_GG_2473_c0_g1_i6.p1	TRINITY_GG_7474_c0_g1_i28.p1	A0A067QT21|unreviewed|LIM
OG0007644	TRINITY_GG_5812_c0_g1_i2.p1	TRINITY_GG_8422_c0_g3_i2.p1	TRINITY_GG_21829_c3_g2_i3.p1	TRINITY_GG_1071_c0_g1_i2.p1	A0A067REK3|unreviewed|Coiled-coil
OG0007645	TRINITY_GG_5813_c1_g2_i1.p1	TRINITY_GG_8419_c10_g2_i5.p1	TRINITY_GG_21829_c2_g1_i5.p1	TRINITY_GG_1070_c2_g1_i1.p1	A0A067R8D2|unreviewed|RBR-type
OG0007646	TRINITY_GG_5816_c0_g1_i6.p3	TRINITY_GG_3245_c0_g1_i24.p3	TRINITY_GG_16677_c2_g1_i15.p3	TRINITY_GG_24994_c0_g1_i7.p3	A0A067RLL8|unreviewed|UBC
OG0007647	TRINITY_GG_5816_c0_g1_i6.p1	TRINITY_GG_3245_c0_g1_i24.p1	TRINITY_GG_16677_c2_g1_i15.p1	TRINITY_GG_24994_c0_g1_i7.p1	A0A067RFG6|unreviewed|Katanin
OG0007648	TRINITY_GG_5816_c0_g1_i6.p2	TRINITY_GG_3245_c0_g1_i24.p2	TRINITY_GG_16677_c2_g1_i15.p2	TRINITY_GG_24994_c0_g1_i7.p2	A0A067RVM7|unreviewed|MPN
OG0007649	TRINITY_GG_5818_c1_g1_i1.p1	TRINITY_GG_10303_c2_g1_i34.p1	TRINITY_GG_5697_c1_g1_i19.p1	TRINITY_GG_21537_c0_g1_i44.p1	A0A067RBW5|unreviewed|Multiple
OG0007650	TRINITY_GG_5818_c5_g1_i4.p1	TRINITY_GG_10301_c0_g1_i5.p1	TRINITY_GG_5704_c0_g1_i2.p1	TRINITY_GG_21537_c2_g1_i22.p1	A0A067REC0|unreviewed|N-acetyltransferase
OG0007651	TRINITY_GG_5818_c7_g1_i1.p1	TRINITY_GG_10303_c4_g1_i1.p1	TRINITY_GG_5697_c3_g1_i3.p1	TRINITY_GG_21537_c10_g1_i3.p1	A0A067RLH0|unreviewed|RNA
OG0007652	TRINITY_GG_5831_c0_g1_i27.p1	TRINITY_GG_27147_c0_g1_i30.p1	TRINITY_GG_14681_c0_g1_i13.p1	TRINITY_GG_33787_c0_g1_i57.p1	A0A067RR11|unreviewed|Tubulin-glutamate
OG0007655	TRINITY_GG_5912_c0_g2_i1.p1	TRINITY_GG_29497_c2_g6_i1.p2	TRINITY_GG_2817_c3_g1_i1.p2	TRINITY_GG_1475_c2_g1_i1.p2	A0A067QWT8|unreviewed|Uncharacterized
OG0007656	TRINITY_GG_5912_c2_g1_i1.p1	TRINITY_GG_29497_c1_g2_i1.p1	TRINITY_GG_2817_c1_g1_i1.p1	TRINITY_GG_1475_c12_g1_i1.p1	A0A067QYQ5|unreviewed|Peritrophin-1|taxID_136037
OG0007657	TRINITY_GG_5913_c0_g2_i6.p1	TRINITY_GG_29492_c0_g1_i2.p1	TRINITY_GG_2817_c17_g1_i4.p1	TRINITY_GG_1475_c1_g1_i5.p1	A0A067R5M3|unreviewed|Chondroitin
OG0007658	TRINITY_GG_5916_c0_g1_i83.p1	TRINITY_GG_26021_c0_g1_i38.p1	TRINITY_GG_7623_c0_g1_i51.p1	TRINITY_GG_24891_c0_g1_i45.p1	A0A067R5D1|unreviewed|Aldedh
OG0007660	TRINITY_GG_5943_c0_g1_i3.p1	TRINITY_GG_9552_c11_g1_i2.p1	TRINITY_GG_19931_c0_g2_i1.p1	TRINITY_GG_18111_c4_g1_i8.p1	A0A067RRJ2|unreviewed|PPIase
OG0007661	TRINITY_GG_5944_c0_g1_i36.p2	TRINITY_GG_9552_c0_g1_i13.p2	TRINITY_GG_19931_c1_g1_i17.p1	TRINITY_GG_18111_c7_g1_i51.p2	A0A067RGL1|unreviewed|AAA
OG0007662	TRINITY_GG_5944_c0_g1_i36.p1	TRINITY_GG_9552_c0_g1_i13.p1	TRINITY_GG_19931_c84_g1_i1.p1	TRINITY_GG_18111_c7_g1_i51.p1	A0A067R721|unreviewed|DNA
OG0007663	TRINITY_GG_5944_c1_g1_i1.p1	TRINITY_GG_9552_c7_g1_i2.p1	TRINITY_GG_19931_c25_g2_i1.p1	TRINITY_GG_18111_c10_g1_i1.p1	A0A067RH31|unreviewed|Uncharacterized
OG0007664	TRINITY_GG_5945_c2_g1_i3.p1	TRINITY_GG_9553_c10_g2_i1.p1	TRINITY_GG_19931_c83_g1_i1.p1	TRINITY_GG_18111_c11_g1_i2.p1	A0A067R4E4|unreviewed|LisH
OG0007665	TRINITY_GG_5968_c0_g1_i2.p1	TRINITY_GG_31572_c0_g1_i4.p1	TRINITY_GG_27944_c0_g1_i4.p1	TRINITY_GG_10831_c0_g2_i3.p1	A0A067R4G9|unreviewed|Uncharacterized
OG0007666	TRINITY_GG_5977_c1_g1_i3.p1	TRINITY_GG_25864_c0_g1_i2.p1	TRINITY_GG_19757_c0_g1_i3.p1	TRINITY_GG_29827_c1_g1_i2.p1	A0A067RGL5|unreviewed|Cleavage
OG0007667	TRINITY_GG_5977_c1_g1_i3.p4	TRINITY_GG_25864_c0_g1_i2.p3	TRINITY_GG_19757_c0_g1_i3.p4	TRINITY_GG_29827_c1_g1_i2.p4	A0A067REH4|unreviewed|Ribonuclease
OG0007668	TRINITY_GG_5984_c1_g1_i9.p1	TRINITY_GG_5108_c1_g1_i12.p1	TRINITY_GG_12072_c0_g1_i5.p1	TRINITY_GG_2357_c1_g1_i8.p1	A0A067QMT2|unreviewed|Uncharacterized
OG0007669	TRINITY_GG_5984_c3_g1_i4.p1	TRINITY_GG_5098_c0_g1_i2.p1	TRINITY_GG_12072_c33_g2_i2.p1	TRINITY_GG_2356_c0_g1_i1.p1	A0A067QPP7|unreviewed|ATP-binding
OG0007670	TRINITY_GG_5984_c4_g2_i1.p1	TRINITY_GG_5108_c0_g2_i3.p1	TRINITY_GG_12072_c1_g1_i5.p1	TRINITY_GG_2357_c2_g1_i1.p1	A0A067QR92|unreviewed|Phosphatidate
OG0007671	TRINITY_GG_5984_c6_g1_i1.p1	TRINITY_GG_5101_c0_g1_i1.p1	TRINITY_GG_12072_c4_g2_i1.p1	TRINITY_GG_2357_c9_g1_i3.p1	A0A067QP70|unreviewed|Bms1-type
OG0007672	TRINITY_GG_5984_c7_g1_i16.p1	TRINITY_GG_5108_c3_g1_i6.p1	TRINITY_GG_12072_c4_g1_i67.p1	TRINITY_GG_2357_c1_g2_i19.p1	A0A067RJY8|unreviewed|26S
OG0007673	TRINITY_GG_5987_c3_g1_i3.p1	TRINITY_GG_28866_c2_g1_i4.p1	TRINITY_GG_2207_c3_g1_i1.p1	TRINITY_GG_28394_c17_g1_i5.p1	A0A067RL66|unreviewed|Uncharacterized
OG0007674	TRINITY_GG_5992_c1_g1_i1.p1	TRINITY_GG_28866_c1_g1_i3.p1	TRINITY_GG_2207_c4_g1_i4.p1	TRINITY_GG_28394_c24_g1_i2.p1	A0A067RIS8|unreviewed|Diacylglycerol
OG0007675	TRINITY_GG_5993_c1_g1_i1.p1	TRINITY_GG_28866_c5_g1_i1.p1	TRINITY_GG_2207_c5_g1_i2.p1	TRINITY_GG_28395_c1_g1_i2.p1	A0A067RHL8|unreviewed|Transforming
OG0007676	TRINITY_GG_5994_c0_g1_i1.p1	TRINITY_GG_28864_c2_g1_i14.p1	TRINITY_GG_2209_c0_g2_i5.p1	TRINITY_GG_28392_c0_g1_i8.p1	A0A067RL52|unreviewed|BZIP
OG0007677	TRINITY_GG_5994_c1_g1_i3.p1	TRINITY_GG_28864_c1_g1_i3.p1	TRINITY_GG_2209_c1_g1_i8.p1	TRINITY_GG_28392_c1_g1_i2.p1	A0A067RV34|unreviewed|HECT
OG0007678	TRINITY_GG_6004_c0_g1_i42.p1	TRINITY_GG_26907_c0_g1_i13.p1	TRINITY_GG_21218_c2_g1_i17.p1	TRINITY_GG_16118_c0_g1_i88.p1	A0A067QV40|unreviewed|Centrobin|taxID_136037
OG0007679	TRINITY_GG_6004_c1_g1_i3.p1	TRINITY_GG_26907_c1_g1_i2.p1	TRINITY_GG_21218_c0_g1_i3.p1	TRINITY_GG_16117_c0_g1_i2.p1	A0A067QKS0|unreviewed|Zinc
OG0007680	TRINITY_GG_6008_c0_g1_i1.p1	TRINITY_GG_24876_c0_g1_i7.p1	TRINITY_GG_20392_c5_g1_i1.p1	TRINITY_GG_12955_c0_g1_i11.p1	A0A067RGN5|unreviewed|Uncharacterized
OG0007681	TRINITY_GG_6008_c0_g1_i1.p2	TRINITY_GG_24876_c0_g1_i7.p2	TRINITY_GG_20392_c0_g1_i5.p1	TRINITY_GG_12955_c0_g1_i11.p2	A0A067RE31|unreviewed|Mitochondrial
OG0007682	TRINITY_GG_6008_c1_g1_i36.p2	TRINITY_GG_24876_c4_g1_i1.p3	TRINITY_GG_20392_c3_g1_i2.p2	TRINITY_GG_12955_c2_g1_i34.p4	A0A067QLB1|unreviewed|Uncharacterized
OG0007683	TRINITY_GG_6008_c1_g1_i36.p1	TRINITY_GG_24876_c4_g1_i1.p1	TRINITY_GG_20392_c3_g2_i2.p1	TRINITY_GG_12955_c2_g1_i34.p1	A0A067R6B1|unreviewed|DNA-directed
OG0007684	TRINITY_GG_6008_c4_g1_i2.p1	TRINITY_GG_24876_c3_g1_i1.p1	TRINITY_GG_20392_c4_g1_i1.p1	TRINITY_GG_12955_c3_g1_i2.p1	A0A067R559|unreviewed|Non-specific
OG0007686	TRINITY_GG_6056_c2_g1_i7.p1	TRINITY_GG_8718_c5_g1_i2.p1	TRINITY_GG_928_c2_g1_i26.p1	TRINITY_GG_2559_c2_g1_i172.p1	A0A067R7K5|unreviewed|von
OG0007687	TRINITY_GG_6056_c3_g1_i57.p1	TRINITY_GG_8718_c0_g1_i6.p1	TRINITY_GG_928_c4_g1_i138.p1	TRINITY_GG_2559_c1_g1_i14.p1	A0A067R593|unreviewed|5'-nucleotidase|taxID_136037
OG0007688	TRINITY_GG_6056_c3_g1_i57.p2	TRINITY_GG_8718_c0_g1_i6.p2	TRINITY_GG_928_c4_g1_i138.p2	TRINITY_GG_2559_c1_g1_i14.p2	A0A067REF0|unreviewed|Protein
OG0007689	TRINITY_GG_6056_c4_g1_i2.p1	TRINITY_GG_8718_c6_g1_i1.p1	TRINITY_GG_928_c5_g1_i1.p1	TRINITY_GG_2559_c4_g1_i2.p1	A0A067R5J2|unreviewed|EFR3-like
OG0007690	TRINITY_GG_6056_c5_g1_i2.p1	TRINITY_GG_8718_c7_g1_i1.p1	TRINITY_GG_928_c7_g1_i1.p1	TRINITY_GG_2559_c3_g1_i1.p1	A0A067R5J7|unreviewed|Receptor
OG0007691	TRINITY_GG_6097_c0_g1_i22.p2	TRINITY_GG_27400_c0_g1_i3.p1	TRINITY_GG_33728_c0_g1_i6.p2	TRINITY_GG_9292_c0_g1_i4.p1	A0A067QYA0|unreviewed|J
OG0007692	TRINITY_GG_6200_c0_g3_i1.p1	TRINITY_GG_15576_c0_g2_i5.p1	TRINITY_GG_21645_c2_g2_i6.p1	TRINITY_GG_21433_c0_g1_i5.p1	A0A067QZ11|unreviewed|Glutamate--cysteine
OG0007693	TRINITY_GG_6213_c0_g2_i15.p1	TRINITY_GG_25600_c4_g1_i16.p1	TRINITY_GG_5618_c2_g1_i20.p1	TRINITY_GG_27147_c5_g1_i6.p1	A0A067QHU1|unreviewed|RalBP1-associated
OG0007694	TRINITY_GG_6215_c2_g1_i4.p1	TRINITY_GG_25600_c0_g1_i1.p1	TRINITY_GG_5618_c2_g5_i1.p1	TRINITY_GG_27147_c1_g1_i1.p1	A0A067QK78|unreviewed|Macoilin|taxID_136037
OG0007695	TRINITY_GG_6215_c5_g1_i3.p1	TRINITY_GG_25600_c7_g1_i1.p1	TRINITY_GG_5618_c23_g1_i5.p1	TRINITY_GG_27147_c6_g1_i3.p1	A0A067QSC6|unreviewed|CAF1C_H4-bd
OG0007696	TRINITY_GG_6215_c9_g1_i2.p1	TRINITY_GG_25600_c2_g1_i1.p1	TRINITY_GG_5618_c3_g1_i5.p1	TRINITY_GG_27147_c2_g1_i2.p1	A0A067RAG1|unreviewed|PPPDE
OG0007697	TRINITY_GG_6232_c0_g1_i53.p1	TRINITY_GG_9132_c0_g2_i2.p1	TRINITY_GG_132_c0_g1_i1.p1	TRINITY_GG_13424_c0_g1_i1.p1	A0A067R8E1|unreviewed|Apoptosis
OG0007698	TRINITY_GG_6232_c1_g1_i4.p1	TRINITY_GG_9133_c0_g1_i9.p3	TRINITY_GG_132_c1_g1_i3.p2	TRINITY_GG_13422_c0_g1_i31.p2	A0A067QWM4|unreviewed|Bardet-Biedl
OG0007699	TRINITY_GG_6237_c0_g1_i5.p1	TRINITY_GG_30409_c1_g1_i20.p1	TRINITY_GG_11355_c2_g1_i8.p1	TRINITY_GG_1968_c3_g1_i10.p1	A0A067RQ87|unreviewed|Mitochondrial
OG0007700	TRINITY_GG_6237_c2_g1_i14.p1	TRINITY_GG_30409_c0_g2_i2.p1	TRINITY_GG_11355_c0_g2_i6.p1	TRINITY_GG_1968_c0_g1_i6.p1	A0A067QI58|unreviewed|Rho-GAP
OG0007701	TRINITY_GG_6243_c0_g1_i2.p1	TRINITY_GG_31600_c3_g1_i5.p1	TRINITY_GG_812_c0_g1_i4.p1	TRINITY_GG_5793_c0_g1_i2.p1	A0A067RHR0|unreviewed|Cyclin
OG0007702	TRINITY_GG_6244_c0_g1_i5.p1	TRINITY_GG_31600_c0_g1_i5.p1	TRINITY_GG_816_c1_g1_i5.p1	TRINITY_GG_5794_c0_g2_i6.p1	A0A067QJJ7|unreviewed|2Fe-2S
OG0007703	TRINITY_GG_6244_c1_g1_i10.p1	TRINITY_GG_31600_c1_g1_i8.p1	TRINITY_GG_816_c0_g1_i4.p1	TRINITY_GG_5794_c1_g1_i59.p2	A0A067QXW1|unreviewed|Solute
OG0007704	TRINITY_GG_6244_c2_g2_i6.p1	TRINITY_GG_31600_c2_g1_i4.p1	TRINITY_GG_816_c2_g1_i3.p1	TRINITY_GG_5794_c2_g1_i2.p1	A0A067RJY6|unreviewed|Nuclear
OG0007705	TRINITY_GG_6245_c0_g1_i9.p1	TRINITY_GG_31599_c0_g1_i9.p1	TRINITY_GG_815_c0_g1_i1.p1	TRINITY_GG_5790_c0_g1_i7.p1	A0A067R3L1|unreviewed|Uncharacterized
OG0007706	TRINITY_GG_6247_c0_g1_i77.p3	TRINITY_GG_27122_c2_g1_i3.p2	TRINITY_GG_12621_c0_g1_i33.p3	TRINITY_GG_479_c0_g1_i146.p3	A0A067QY56|unreviewed|Asp_Arg_Hydrox
OG0007707	TRINITY_GG_6247_c1_g1_i7.p1	TRINITY_GG_27122_c4_g1_i11.p1	TRINITY_GG_12621_c2_g1_i5.p1	TRINITY_GG_479_c1_g1_i8.p1	A0A067RSQ5|unreviewed|Ras-related
OG0007709	TRINITY_GG_6248_c1_g1_i41.p3	TRINITY_GG_27122_c1_g1_i34.p3	TRINITY_GG_12622_c1_g1_i3.p2	TRINITY_GG_478_c0_g1_i101.p2	A0A067QY82|unreviewed|Peptidyl-prolyl
OG0007710	TRINITY_GG_6251_c0_g1_i7.p1	TRINITY_GG_27122_c19_g1_i5.p1	TRINITY_GG_12621_c1_g1_i1.p1	TRINITY_GG_479_c2_g1_i5.p1	A0A067QS64|unreviewed|MFS
OG0007711	TRINITY_GG_6256_c2_g1_i74.p1	TRINITY_GG_20665_c8_g1_i10.p1	TRINITY_GG_21034_c5_g1_i5.p1	TRINITY_GG_34432_c3_g1_i14.p1	A0A067QZS7|unreviewed|Alanine--tRNA
OG0007712	TRINITY_GG_6256_c4_g1_i25.p1	TRINITY_GG_20665_c0_g1_i11.p1	TRINITY_GG_21034_c0_g1_i3.p1	TRINITY_GG_34432_c10_g1_i18.p1	A0A067R925|unreviewed|Sphingolipid
OG0007714	TRINITY_GG_6270_c0_g1_i2.p1	TRINITY_GG_2745_c0_g1_i6.p1	TRINITY_GG_3219_c0_g1_i2.p1	TRINITY_GG_11906_c0_g1_i1.p1	A0A067QPL3|unreviewed|NTF2
OG0007715	TRINITY_GG_6272_c0_g1_i12.p1	TRINITY_GG_2748_c1_g1_i3.p1	TRINITY_GG_3222_c3_g1_i2.p1	TRINITY_GG_11905_c8_g2_i9.p1	A0A067RCP1|unreviewed|WD
OG0007716	TRINITY_GG_6273_c0_g1_i27.p1	TRINITY_GG_2748_c3_g1_i13.p1	TRINITY_GG_3222_c0_g1_i7.p1	TRINITY_GG_11905_c0_g1_i3.p2	A0A067R8A3|unreviewed|Kelch
OG0007717	TRINITY_GG_6273_c1_g1_i4.p1	TRINITY_GG_2748_c0_g1_i8.p1	TRINITY_GG_3222_c1_g1_i6.p1	TRINITY_GG_11905_c0_g1_i3.p1	A0A067QML5|unreviewed|BTB
OG0007719	TRINITY_GG_6299_c0_g1_i1.p1	TRINITY_GG_25112_c0_g1_i3.p1	TRINITY_GG_20425_c0_g1_i3.p1	TRINITY_GG_11704_c0_g1_i2.p1	A0A067RK13|unreviewed|RNA
OG0007720	TRINITY_GG_629_c0_g1_i32.p2	TRINITY_GG_16782_c0_g1_i6.p1	TRINITY_GG_16820_c0_g1_i1.p2	TRINITY_GG_9860_c0_g1_i26.p1	A0A067R1J9|unreviewed|CDK5
OG0007722	TRINITY_GG_6324_c1_g1_i15.p1	TRINITY_GG_22091_c1_g1_i4.p1	TRINITY_GG_33482_c1_g1_i14.p2	TRINITY_GG_12717_c1_g2_i19.p1	A0A067REA0|unreviewed|Probable
OG0007723	TRINITY_GG_6324_c2_g1_i5.p1	TRINITY_GG_22091_c2_g1_i1.p1	TRINITY_GG_33482_c2_g1_i3.p1	TRINITY_GG_12718_c0_g1_i6.p1	A0A067R0M7|unreviewed|Uncharacterized
OG0007725	TRINITY_GG_636_c0_g1_i1.p1	TRINITY_GG_7199_c3_g1_i2.p1	TRINITY_GG_29785_c1_g2_i3.p1	TRINITY_GG_5176_c1_g1_i5.p1	A0A067QYB5|unreviewed|BCS1-like
OG0007726	TRINITY_GG_637_c0_g1_i1.p1	TRINITY_GG_7199_c5_g1_i2.p1	TRINITY_GG_29785_c6_g1_i1.p1	TRINITY_GG_5176_c11_g1_i1.p1	A0A067R2M2|unreviewed|Exostosin-3|taxID_136037
OG0007728	TRINITY_GG_640_c0_g1_i1.p1	TRINITY_GG_7191_c1_g1_i23.p1	TRINITY_GG_29783_c1_g1_i3.p1	TRINITY_GG_5176_c22_g1_i18.p1	A0A067R2L1|unreviewed|GRIP
OG0007729	TRINITY_GG_640_c0_g1_i1.p2	TRINITY_GG_7191_c1_g1_i23.p2	TRINITY_GG_29783_c1_g1_i3.p2	TRINITY_GG_5176_c22_g1_i18.p2	A0A067R2C0|unreviewed|Uncharacterized
OG0007730	TRINITY_GG_640_c0_g2_i14.p1	TRINITY_GG_7191_c0_g1_i8.p1	TRINITY_GG_29778_c0_g2_i1.p1	TRINITY_GG_5176_c0_g1_i36.p1	A0A067RI15|unreviewed|Splicing
OG0007731	TRINITY_GG_640_c1_g1_i2.p1	TRINITY_GG_7191_c3_g1_i3.p1	TRINITY_GG_29783_c0_g1_i2.p1	TRINITY_GG_5176_c6_g1_i2.p1	A0A067QMB5|unreviewed|Succinate
OG0007733	TRINITY_GG_6453_c1_g1_i12.p1	TRINITY_GG_18969_c0_g2_i12.p1	TRINITY_GG_24225_c1_g1_i1.p1	TRINITY_GG_9422_c0_g1_i6.p1	A0A067QQN6|unreviewed|FIST_C
OG0007734	TRINITY_GG_6453_c2_g1_i1.p1	TRINITY_GG_18969_c1_g1_i2.p1	TRINITY_GG_24225_c3_g1_i1.p1	TRINITY_GG_9422_c23_g1_i1.p1	A0A067RK97|unreviewed|SMB
OG0007735	TRINITY_GG_6453_c3_g1_i3.p1	TRINITY_GG_18968_c0_g1_i1.p1	TRINITY_GG_24225_c2_g1_i2.p1	TRINITY_GG_9422_c1_g1_i1.p1	A0A067RD61|unreviewed|Melanotransferrin|taxID_136037
OG0007736	TRINITY_GG_6453_c5_g1_i11.p1	TRINITY_GG_18969_c3_g1_i26.p1	TRINITY_GG_24225_c5_g1_i12.p1	TRINITY_GG_9422_c3_g1_i12.p1	A0A067QPS8|unreviewed|EGF-like
OG0007738	TRINITY_GG_6476_c0_g1_i30.p1	TRINITY_GG_5764_c1_g1_i58.p1	TRINITY_GG_11575_c0_g1_i32.p1	TRINITY_GG_27442_c0_g1_i10.p1	A0A067QUM4|unreviewed|RPAP3_C
OG0007739	TRINITY_GG_6480_c1_g1_i1.p2	TRINITY_GG_28260_c5_g1_i3.p1	TRINITY_GG_1397_c8_g1_i5.p2	TRINITY_GG_5474_c2_g1_i8.p2	A0A067RIA7|unreviewed|SET
OG0007740	TRINITY_GG_6480_c1_g1_i1.p1	TRINITY_GG_28260_c5_g1_i3.p3	TRINITY_GG_1397_c8_g1_i5.p1	TRINITY_GG_5474_c2_g1_i8.p1	A0A067QX12|unreviewed|Uncharacterized
